,PC1,PC2,PC3
1,-47.70957095224327,-2.8180261149765533,4.945689482810243
2,-45.13773399823328,-3.1959452600840343,4.98584272987748
3,-44.24444833298639,-3.0963069216963985,4.913715039505763
4,-42.526042142987386,-5.168285369158492,4.63189281692876
5,-43.052939588979996,-4.319442933882685,8.003837091007892
6,-42.168572022210576,-5.9954346156782305,8.187934524158553
7,-41.7753401942661,-5.775147925757153,7.957225076633768
8,-40.73758348447835,-6.157550033045206,8.51105933644451
9,-39.42306599685476,-7.174715243427074,9.56320359942119
10,-38.888800861882984,-6.205308204660738,8.227819044120691
11,-37.296523350069194,-7.3513627636641035,7.535826601368865
12,-37.929943213780355,-4.212480878895532,5.042931564989716
13,-37.76688475041314,-5.299302931580671,5.767065806716702
14,-37.01421200262412,-5.793241013069698,5.7156096200859485
15,-37.03287379578259,-4.505192294806529,2.6901744544152626
16,-38.52002671209402,-2.8313338409166433,5.7303769794630295
17,-39.44315413054047,-3.2341533287179165,4.8350231109562065
18,-39.371434572760684,-2.50500891709894,6.242424313235357
19,-40.31803056412338,-3.807715360082504,4.952319096076711
20,-39.14248388347339,-2.9566727147283123,2.5894839099464955
21,-40.43725155882051,-3.3059509082224525,3.0705663269634043
22,-39.82993816750158,-3.549539747919026,3.521550484170462
23,-39.75841388971979,-2.735384803406407,3.09804309677123
24,-40.434939065951646,-3.837913304053266,4.618699426365599
25,-40.34786464619072,-2.5902580906317647,4.635508488003095
26,-39.85305079225725,-2.520684040137186,6.361784254030749
27,-41.45697678432133,-3.0516099781304162,6.622133297770279
28,-41.2956039345276,-3.023303262294827,4.130858375629303
29,-43.37651354763668,-2.9690064920582784,7.720495354843295
30,-43.1629728827817,-1.604280152357382,4.703319205304878
31,-44.001071642672194,-1.2530904098705822,6.873485156038324
32,-41.73057446713275,-2.755287068418955,5.059809898834923
33,-40.21154020726076,-4.24198274761528,2.7061009851137223
34,-34.939877678848184,-5.749037471222962,-1.2658097722399784
35,-37.29337507704232,-4.634165441010538,-2.196552189994117
36,-34.074263108143356,-4.81464827451195,-1.2850199296315727
37,-34.94323401515042,-4.731689486430211,-5.189245956461554
38,-33.87287423769892,-4.947678145346955,0.04354900133634797
39,-33.89092926076759,-5.185521388690739,3.984374441321181
40,-32.03418391935796,-5.5199902671109005,0.7744452164888228
41,-32.70866600502702,-5.5613675989775135,1.0618392391704752
42,-34.04735906913032,-5.902203511721634,-1.9800858313203074
43,-30.980180299880143,-7.6888058850935845,-3.1359274881551746
44,-33.901998794649714,-6.27067457430482,0.3461358141120185
45,-32.0904001240649,-7.439954805734381,-2.7293619536764107
46,-32.826014562346565,-7.334165817606888,-4.482440994280203
47,-32.19203449215203,-8.936455931107684,-4.124710473842568
48,-32.72350401624726,-6.804382153185658,-4.606317853768328
49,-33.7776092199584,-6.117713408999835,-3.4624994467633337
50,-35.495138323322216,-5.808891964611217,-3.6292198902138852
51,-31.586222514485087,-6.344947212681047,-3.211019489498222
52,-34.25622725715683,-5.8508254975942116,-3.4052225439258574
53,-35.550477979940155,-5.206998975672982,-1.7703112927351476
54,-33.698596792887855,-4.787334152137877,-1.379077014311587
55,-34.65747297795516,-5.077440294993499,-4.108476515146644
56,-37.61428473777556,-6.365853250244609,-8.532163132979806
57,-33.312496920766854,-7.423014389948326,-6.667023617212859
58,-33.252293317276205,-6.5924078825826795,-7.1798840734238105
59,-36.052642221517914,-5.523562733435104,-6.3663085081027795
60,-37.35704404145087,-5.252573701051816,-9.34409628583622
61,-36.55362005547886,-3.9311214755127812,-7.327639665456571
62,-40.48649235675769,-3.4364536664472367,-9.814916548416171
63,-37.59939993277932,-0.8070816925528798,-8.509370498291261
64,-38.54095155716941,-1.9020906653604095,-9.585551243876763
65,-44.93103307794804,-4.228999106248376,-10.672794714701762
66,-45.57353005915495,-2.1473508544961812,-8.177152572490305
67,-41.04869055378241,-2.7826342150586885,-7.166128105424927
68,-42.41191914404568,-3.335468217150796,-6.44466805172662
69,-42.201198741755796,0.02240271175067025,1.0116078179366244
70,-43.79622809814276,2.3970139962108967,2.99203873001181
71,-44.397333423504726,1.5987099354812304,3.6887199731523257
72,-43.76258363267731,1.299091641174977,3.908930731352989
73,-47.98423786147769,-0.31503851811315803,3.623883497671433
74,-46.89390357031015,1.2759502864169157,3.1946483603747184
75,-45.227599981415246,1.9569142492739673,0.9066096683096035
76,-43.981972258252554,3.2048158492274155,0.3279897592615968
77,-47.03238516002601,2.678900731102402,0.9677674958259697
78,-44.6084918449067,3.4684268627371218,1.5871147680624738
79,-45.72411407602734,3.677698201473143,1.966382531228207
80,-45.72037581126952,4.181278965551454,3.1167254003734888
81,-45.718689418996554,1.4771611441016592,3.151345069942002
82,-44.879814891974725,2.3974987383875512,3.294736241376478
83,-45.2793277398403,3.1434196670523664,4.548718921043572
84,-42.223587488063885,1.8922381316387245,2.814693769858879
85,-42.83601827096498,-0.1072093555596653,5.3869703919618415
86,-42.576328057101875,-0.8260525811126559,2.5601932485945365
87,-40.57017507904119,-1.293381087180985,6.138526949851393
88,-42.224151834317546,0.5818515129450302,3.967401835027157
89,-40.72401052665408,3.862395078748028,0.9865676351752122
90,-42.58214660024242,1.4617780429471665,3.48012243762288
91,-41.41624757692432,0.8126865968254147,1.9773360279402779
92,-39.20825740503545,0.9552519021087232,1.015912453684034
93,-41.22135025698548,1.2337359422243364,3.2547965228166458
94,-40.4137491105056,2.4800144101918766,-0.46530086581537866
95,-41.34897658664751,2.342132698657886,3.7675843831487716
96,-39.471852479795714,3.255838475211259,-0.5315380550946056
97,-40.8255788302294,2.709919408416253,1.1818531840968014
98,-38.395347375745196,4.044697346517909,-4.672206579961248
99,-37.68449671535109,1.7633045125384217,-3.506680361067453
100,-37.01266407306536,-0.2142667490401232,-3.0393948595444584
101,-41.9230115673665,3.6344100413778087,-6.510405005302708
102,-40.7889545266518,2.824955859933789,-6.204421065689845
103,-40.74387829537729,5.1682200764299315,-5.174022413031771
104,-41.21576740952287,1.0319913832131729,0.22130599513773913
105,-40.669911451752796,1.5072637042804509,0.9265989511953089
106,-37.48127162978034,0.6638070144587187,-2.731121616902645
107,-38.89405043942794,1.3430925366368913,-4.492091168281934
108,-40.24423323840674,0.5682506039929529,-3.8278725705770187
109,-42.88912650780017,0.8905657348500222,-2.14280288827765
110,-39.6815302915926,1.4527886945787112,-8.206672861334702
111,-41.596576400958455,2.073250187314702,-6.4895167360596
112,-41.30097004310147,1.0403552071050814,-9.081743980049035
113,-39.11840966430721,0.6300267400263981,-9.325258470623643
114,-39.338738397911,-1.7170692796224476,-12.486952965974227
115,-34.15717096962118,-4.6410442511196095,-14.173474836081184
116,-36.48694946569366,-2.0430769255182493,-12.456727257759214
117,-38.83993583748397,3.259317862062707,-11.115365382617707
118,-37.77008488017988,3.993147491374603,-16.39328787116616
119,-35.868280803672874,1.035644883260682,-18.817469906775806
120,-37.77877211696486,-1.8305850996030955,-18.894202536029276
121,-37.03074889091517,-2.0474375903336215,-16.576172385783433
122,-35.82497794628344,0.18956991915966787,-14.879864624252523
123,-39.629929856343445,0.1947642486454877,-15.588054058111116
124,-41.51181011117272,2.0057321896150815,-15.194327577916791
125,-41.20168412282492,0.2732738591934986,-15.802930679859015
126,-40.948483353124644,2.2805487489721363,-14.15190534186339
127,-43.23929779517988,2.988245534059688,-9.318412578626818
128,-44.062667301739666,3.644075580100344,-5.198548849892541
129,-43.03890910011755,1.291789909684607,-7.459511041084651
130,-41.18081314028559,-0.41850807487372055,-9.269069773030871
131,-40.42271661940888,-1.5896125540578718,-12.036960598158535
132,-39.970867439090654,-0.006975821926728244,-13.94658463323056
133,-38.681467668093624,-4.516902121518737,-14.87298002395357
134,-37.60227659295967,-4.061667653971045,-14.495683321991155
135,-40.40437356278185,-2.9687784657133807,-14.864985683385997
136,-41.2790907392198,-3.8260442491877176,-15.104074400878286
137,-39.395943468246415,1.4829726893095108,-16.698971894905576
138,-40.22084185323778,3.612606989317753,-13.205487376515503
139,-37.51525800411452,2.0079184726360624,-13.426625084157024
140,-39.94020387876161,3.7238204253300298,-7.848040018907432
141,-38.58988699065128,4.142629976901888,-7.609337583823767
142,-40.9748514992859,4.245377180342613,-3.6349876472150857
143,-40.19952639688574,4.827970808565483,-2.913804394359058
144,-38.18707135492424,2.0352844658180986,-1.9102166196040764
145,-34.26580984970188,0.11386822492969031,-1.1913898875073914
146,-37.35938276144788,1.3163663138228356,-1.8946301354551405
147,-37.39322536474754,2.5057457104578846,1.5670158574085298
148,-37.627923887986306,4.4323011338295375,-0.23113571703321914
149,-37.17427692987171,2.7513887264373422,1.2962796373738699
150,-39.14104800227907,2.487948983434131,2.995880214435122
151,-39.55146734970745,0.5984770778065897,2.7852445446747254
152,-41.27520916989863,3.846992018806816,2.9221383873367173
153,-38.69368170823408,1.9249004033492672,2.8148347457203142
154,-37.158067397187025,3.1951918741918783,-3.629929982418941
155,-37.10919223472124,1.580564020155776,-2.5076981080481686
156,-38.42931183408551,2.4321116457347594,-0.07816466125960114
157,-35.78192917548907,7.419670778594111,2.087426315260811
158,-30.562136590259442,4.041308947331313,6.896820995226328
159,-31.79139697171257,8.754433866276347,1.7627607469688604
160,-38.221864694049565,7.96504665451977,4.618355035626202
161,-35.78484899341932,5.669981876967909,7.429167508544424
162,-38.13808477248341,5.775527046970214,2.3200926944718425
163,-40.61353854150449,7.113608016362135,2.7096969677585587
164,-38.51293382769128,6.167614080094652,-0.7962717132039567
165,-42.3751168406847,8.21798186766734,-0.5026160287418604
166,-42.243273550755475,8.010431372003405,-0.9917035710535222
167,-41.0696205790568,4.319788631690325,-1.551469508038299
168,-42.42712479245872,2.096471011148091,0.03219906478786151
169,-43.28548409981982,7.2124830974915115,-4.876743775891333
170,-44.74941011305364,4.397798395149829,-5.914602649414064
171,-47.306864108165115,6.207800520787453,-2.310541159338157
172,-48.0294321508922,5.584826509890892,-0.6291304457928132
173,-50.92019931880498,4.126619836819952,1.9923369302601124
174,-47.70703691996366,5.461684280203498,-1.7269481920746417
175,-48.83140450593119,6.247914675353096,-1.8251701977667727
176,-50.79876981596364,5.557241770987118,0.139414558186264
177,-52.144829517567665,7.017624664177217,0.9690009180837627
178,-53.11344288229545,5.456882717451584,-0.6855688043297139
179,-50.889534295431524,4.572013289609591,3.535578020959505
180,-52.52057257559826,3.7021213364198045,4.345954339116949
181,-51.56331635347334,3.1355943536753377,3.4514041058206923
