,PC1,PC2,PC3
1,-24.8173853252443,-4.62740196658944,-8.328949199108411
2,-23.415410873412974,-4.789239355582901,-6.589449626345145
3,-21.2425964185433,-6.409041056312901,-5.9212584451679
4,-20.6385220432185,-6.916300740317812,-6.9474810281776795
5,-22.427437694829056,-8.193625812421198,-8.047010230661744
6,-22.67147100749708,-7.825104288468308,-5.953907200600072
7,-20.55165388113749,-8.067592191291663,-5.47301345410271
8,-16.953783279454463,-9.349090460103161,-4.740295799020253
9,-19.815812061136338,-12.469761943027075,-2.990733843551659
10,-18.649358044002422,-12.757716754381503,-1.2150290328989888
11,-20.409381600210676,-16.514982991742507,-1.8573881659663731
12,-21.02172030420013,-14.209273574242363,-2.128209987539379
13,-19.698541916614268,-16.08790195456293,-3.472082453800892
14,-21.401817906597575,-14.198366658760664,-4.272551662358524
15,-19.924246180325323,-13.37431977454319,-5.034490292418672
16,-20.50154568828495,-15.078879795409803,-5.090736149101391
17,-20.901558940881994,-17.962450016959092,-5.790565765596466
18,-19.908894143605682,-17.92890662841524,-3.2175010446174075
19,-20.26824933664475,-19.54491789115203,0.37439945868523394
20,-19.04765747484036,-18.46918994224566,2.625622025681445
21,-19.741333920731634,-17.61742198414836,4.9923146057928145
22,-18.203364563486414,-17.259307677280624,7.395835678903609
23,-18.7186537858908,-17.20078050284215,5.876169878941947
24,-17.963003537856718,-17.56856623880778,5.968054910323739
25,-18.274065599283794,-17.139164736951198,10.685650612482771
26,-18.56987583754738,-17.386439872581747,8.502116541069238
27,-17.528982700043535,-14.565752570677057,11.818209178948155
28,-14.754961241520697,-15.1662955462414,7.464395262428914
29,-16.800153273305032,-15.851256762900366,9.623531317518111
30,-14.60652194512671,-14.600079216367751,7.594314968826914
31,-15.956204267882194,-14.640607975865601,9.20336487992479
32,-17.493182312267862,-14.278328725402819,8.185953035855167
33,-17.941885387705877,-15.375574911103529,8.370281049228796
34,-18.996030383361145,-19.006382564286266,9.531033869888919
35,-17.876115579128044,-18.750114021902043,7.479033964789336
36,-19.654934502076166,-20.760540205386533,9.74537676350957
37,-18.977058566841173,-20.57715830307953,5.898941560081611
38,-18.895187425582122,-17.89454741289638,5.9745937587085916
39,-20.38622273193707,-19.12712192726267,6.1951522490600635
40,-20.574113222709826,-20.807514057055144,7.270407118249593
41,-20.619236333227754,-19.73574541445123,8.772697069939303
42,-18.549276968908366,-17.59049279369764,8.652413262026172
43,-17.224729062151177,-17.71487823591128,4.132977285014184
