,PC1,PC2,PC3
1,-3.4326652695104647,19.579392386988363,4.682119836451974
2,-5.088397355142747,18.78862811352719,8.78034589787137
3,-5.128186712644558,19.23166408637067,6.570990874283709
4,-3.8177437435469552,21.210099347812903,3.6258608504087086
5,-0.8666897122415707,18.807003555064618,3.236553168956872
6,-3.5821902202667357,19.66599804464125,6.610083671743633
7,-2.298585982774185,20.262459202808493,3.660911809772739
8,0.396776715947296,19.402862479392795,1.5741291030829192
9,0.0326364847068657,19.209423689020703,1.1701714427307268
10,2.087588733708614,17.693363420773363,1.422884573551513
11,2.090021439997315,15.486191567492574,0.9075274993381696
12,2.4196393008918196,17.37680422585428,0.560577962542412
13,3.8823401728008955,14.79265650597804,0.9293180890359163
14,2.9757095446748867,14.169678544631301,2.599980002047612
15,4.721453328338696,16.79009239996585,0.08424545834511125
16,4.203470014019194,13.01423524438384,0.4739414928242072
17,4.414359031064642,13.772812299693088,0.02973040397015273
18,4.475211037219828,15.699659701924078,0.4438881231748361
19,4.517608328187293,15.52226849904129,1.1601828325657755
20,4.965643026682598,15.289420132370266,0.7835384364629341
21,1.2188218687559933,16.102468821747596,-0.6488932067817593
22,3.6683456772661955,16.17043811150604,1.556761639085499
23,5.551682332170059,15.295684921083083,0.5809555173928874
24,3.7742467632975063,14.700208772094932,0.3372500903772367
25,5.119105167916247,18.10226908393394,1.3446807863999142
26,2.2551714849375917,19.19454558669833,-0.30133878444263196
27,4.2114326484510425,16.844590747227596,0.8529969776766461
28,5.738846898392069,16.324734666212567,1.4142879524562018
29,2.737396552368759,17.392325541653243,0.7439660580676697
30,3.8152551396036265,15.882619462075601,0.09962133220108335
31,4.507193449852308,15.876782903580056,1.1268275424439456
32,3.842239126418129,15.963320480103139,0.5026914601357619
33,5.526549335669825,15.34092861216519,0.8240162837210538
34,3.268421015023577,18.275076168719583,0.34288604252754024
35,2.127484131855924,19.278879612815,-1.0705179411200971
36,4.176487068335246,16.620609863870808,-0.7225479799667063
37,5.571145427842455,17.51957778863018,-1.508920960383309
38,5.53367312214396,16.681406644099628,0.19670869141497893
39,9.115791628547456,11.206119173117983,-1.9781970047698438
40,8.429321519710964,14.069572916064137,-2.182456451605179
41,7.901763511502294,13.541987488820595,-1.6565719907542313
42,8.012195710498172,12.311892489040668,-4.753081738226716
43,6.636921591470239,13.502237687905305,-4.813953091265563
44,8.793254220260836,13.340800110680936,-5.945137964147616
45,9.063906230744912,11.090727446609062,-6.974387313094439
46,8.979948425175612,11.915806425613464,-4.449438721939699
47,8.590453395380978,6.583381773841226,-1.6502802646233274
48,7.8696711546751805,6.212544351802266,0.5998830845196798
49,7.37049973197591,9.39448569524866,1.2855722853626836
50,8.85446847908879,8.479433190297033,1.6331289024531677
51,7.8063078755254605,9.244631082050203,1.7651800892605822
52,6.757921072828954,10.073592606828212,-2.4954052715914057
53,7.338335425692984,4.606231391368816,1.0622243100967772
54,9.798338492164762,2.8072942899646893,5.697852428417103
55,9.348413667877562,3.765650442360939,2.654750989836275
56,9.820334235227536,0.5112981299550144,0.20290373134899742
57,7.037851628645118,-0.4420245431057545,0.2997235798017589
58,6.204264294799227,-0.400784855779194,0.050746533838631515
59,5.085886709845572,-4.814049117995137,-0.6925259168719616
60,5.340020360513943,-0.2990560927189723,-0.47529109415206927
61,5.261234299077668,-3.4964704692274813,-0.7044439885514241
62,4.766894178537866,-4.276249119240035,-1.685295860262922
63,4.60855394245898,2.1305405988743047,-4.246884183882861
64,4.475010667778918,1.4682192050907517,-5.078495808301713
65,5.24944693517708,-0.6433828153051002,-1.6340922398084605
66,7.140341394811243,2.505928606142103,0.9641539239659277
67,6.435993260134803,6.044395389544964,-0.2235843840537962
68,8.233997629125886,4.904600265039846,3.473805318927483
69,7.0419103680713775,7.386572352866413,3.557845443037061
70,7.768323158200113,5.796459035647133,2.1914250289701864
71,7.712558742323265,6.138365834900743,3.682472198320129
72,8.070886076696189,3.426069917545362,3.5345905943515605
73,8.498517080314848,3.2421807375246083,5.105917189471971
74,8.120681395214858,2.6099983838695593,5.280565753580289
75,8.251376797770366,3.165274569267665,4.105099716735566
76,9.35908026029588,-0.46866033831970705,6.8393762076296225
77,10.380441509988962,2.5987725378821773,5.870634566325863
78,9.790075937350984,-0.19955219896578832,6.989925844961707
79,6.66099895133093,-5.833472556598548,7.916663332459986
80,6.981818723994033,-6.480879277000793,7.750559166008268
81,4.727000309264435,-10.68514781919348,7.819074879024101
82,3.6255802800214743,-11.998430711703685,8.382963044112985
83,5.184977328078755,-13.130032238492877,4.280360534592061
84,5.55501764984911,-16.172863414297577,9.638143684976711
85,4.747318512428126,-16.23876408359781,7.442708255014082
86,2.31306253366297,-18.21326171578759,5.134772980810754
87,4.590729246239689,-16.461973686506106,4.777327451445204
88,2.9874534649535485,-16.061274347548725,6.5522247071310575
89,4.528071889950733,-13.868375507391674,11.604515377676263
90,8.12740738241261,-14.390148863905122,9.488866625503503
91,8.445898339217322,-14.092038378967716,8.931666946304988
92,7.899018193986693,-13.945589752050072,8.287737083559588
93,10.404635826551743,-13.25220796570154,10.339780793030327
94,12.333386199391954,-9.757429385037991,15.349723854627076
95,14.996993942034113,-7.56842591267385,10.403726925583372
96,13.452700293809789,-8.29032617670748,15.818772766750177
97,11.506157985804247,-9.737421988331207,19.358106140768097
98,11.03241754127535,-4.653394881954906,20.732230736185727
99,12.15198009190129,-1.2260832530095649,20.589844008631935
100,8.939233623428548,-3.009590620102053,22.786813333108437
101,8.898302879023888,-7.10547077730459,20.862732876279644
102,12.651681568279015,-5.628407404768784,18.872418088502428
103,11.654989512979968,-5.459515447184174,18.860351909288156
104,8.366480428548474,-13.790222718976763,17.259679956942833
105,12.200702443380969,-10.899009870768122,16.978173625033122
106,11.473655178708498,-12.72701376635717,15.951128255450646
107,13.181664679753938,-19.042754767236467,14.724985586038143
108,15.470114905525026,-16.825010052654875,7.756140839671636
109,24.340228720276663,-17.327346342951685,7.400415308453547
110,25.078614439741642,-9.36917243586844,2.911488821077664
111,29.023671636189402,-4.38685917791854,-0.9153110488951202
112,26.385577930747385,2.2316843632880436,1.2893308678132964
113,27.888428152591274,-0.9456569465390046,5.189819321066411
114,23.05764850818537,-5.716019289992904,10.986561743095638
115,19.859274664903413,-10.977576817980813,5.589992218983517
116,18.34586060057747,-5.509907297531109,-6.996113264364705
117,13.511353808010492,-10.679661521325718,-13.54291392319293
118,16.687649317322446,-3.408673124057316,-7.196719764411391
119,17.219457617113985,-1.1223851951012018,-5.272728731673013
120,20.187223522255426,-4.384659679331069,-13.411270841268653
121,26.639188731395414,-11.465351890392999,-8.415002887126919
122,21.917861528842856,-14.525185844132066,-11.577976565260494
123,19.358023745850183,-11.962146288049633,-9.76461815317025
124,26.65858558751011,-11.459589020636646,-3.2342054281134685
125,26.55527326285895,-12.352366461738127,-7.078810485071853
126,34.127365787107806,-16.737801529025,-13.833269875756075
127,27.190660584618925,-17.812501939711805,-11.73185637306526
128,32.90986190748218,-16.961907368230023,-10.922953276760444
129,32.217088577900284,-22.35348696390119,-18.136030934794043
130,30.98511696037807,-20.530342821920797,-12.43923596985073
131,32.89672850527821,-17.888806474598745,-15.37724821757125
132,31.08980835866499,-11.834607923573406,-14.991320194733218
133,31.61728550457168,-13.839990077282481,-17.605895375103678
134,25.49996976132096,-9.398942910642294,-16.0448609660062
135,24.812532866882346,-13.651141465917606,-9.442000468237454
136,26.421225608046324,-15.349520614662454,0.20814639796920767
137,31.162487702201737,-23.172374913930657,1.0789158928734788
138,36.28264129099481,-27.28001013418912,2.07685301540545
139,40.05002072347751,-24.014186851971804,1.5915380538681365
140,42.537911556700955,-23.755333480630362,2.103726341091382
141,41.82997523988755,-19.50176765376866,-1.667321302922468
142,42.749595804601235,-17.301042354155918,-0.20473754128613406
143,45.39897842919941,-8.490202137557418,5.155773406014845
144,46.52659594092609,-9.451988824661417,1.0212477583851696
145,42.49537241065844,-6.551963675122782,2.128575860115415
146,38.02047009522878,-5.08255936787931,-2.491986626830791
147,44.28414835960891,-1.4144909107606098,1.2528245691382487
148,39.81375409264333,2.7421804522153868,0.8448765339677738
149,40.69188633542779,6.9312300252350605,3.195104995250581
150,40.11044707903421,7.236804032057026,8.110733740363948
151,39.650666983643156,0.6363336643351337,14.72571262902175
152,37.72476885019626,2.986988401642221,14.963395255911125
153,40.45125308830371,12.863921596105003,10.72703072605186
154,38.878817475138106,19.690282303029747,12.593748344200245
155,40.37400358434536,23.199275074436002,5.694914051945826
156,35.18338267802438,16.117574514190174,2.7855438170377527
157,26.827721981416794,12.399188706643368,5.493549950246231
158,25.313400445807265,11.757291820117265,-2.558349176767877
159,28.299686573935386,8.049531368665546,-4.829796309467161
160,33.23115997623464,7.939771498408982,-10.342866935623942
161,31.842862965241594,9.120102572991298,-9.245560979323493
162,34.06569617699499,9.014419842971556,1.7258074163105013
163,35.426886570807014,1.1277363505364462,-2.793122970633058
164,32.33261862406095,2.0878063053288627,-4.69451601411688
165,31.497721053847165,1.398667269226134,-2.728098177272413
166,23.64653721049296,3.945992217431701,2.036077432542971
167,22.210223121420118,1.0076980548770758,2.5247602268301232
168,21.414917318710998,1.5123241678383508,0.6779383130480018
169,23.278469842779344,-1.0487045546851328,8.205664509328853
170,23.813792596911146,-1.9797394250062048,6.289790975408572
171,26.461040314921654,-7.070924715125731,10.713541416105867
172,32.2287024829821,-5.887565993886389,13.579388083046
173,27.579606677140724,-6.435982623895957,15.734164618196186
174,37.25905933646759,-2.9700929228181225,8.72470132871654
175,36.978785307005154,-2.131739582776014,7.789330769557195
176,41.27284024336165,-4.017914607546395,7.867598464515606
177,39.15093617415614,-10.237370718535955,13.232164615354597
178,35.94334773489913,-6.9442815186271565,13.789395496301836
179,35.86340820211862,-7.141153681805427,12.857329150784489
180,40.465588624964795,-5.577155515665894,8.105581493197686
181,45.79605859817906,-13.553672561983772,8.215180654301921
182,44.355924498993915,-14.475443140666423,11.370622387917948
