POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
259,695.52,1465.84,2016.16,204.84,103.54,-119.55,-1289.65,-11496.14,693.0,7658.48,-2016.45,53.59,0.0,-67.96,-1962.86,-2030.83
262,647.2,1498.66,1970.15,177.59,98.77,-109.87,-1307.35,-11480.79,690.01,7692.32,-2107.66,54.35,0.0,-123.31,-2053.31,-2176.62
265,646.93,1501.02,1963.51,185.16,96.45,-98.46,-1264.65,-11425.54,688.34,7620.69,-2104.85,54.77,0.0,-86.55,-2050.08,-2136.63
268,631.58,1475.86,1955.35,183.55,99.57,-102.33,-1294.67,-11451.03,671.38,7748.49,-2113.14,53.39,0.0,-82.25,-2059.75,-2142.0
271,687.93,1482.63,1956.73,188.05,98.34,-117.62,-1268.2,-11425.27,677.6,7658.52,-2137.43,54.85,0.0,-61.3,-2082.58,-2143.88
274,697.51,1497.89,1980.99,177.88,96.59,-111.24,-1271.2,-11321.65,707.05,7599.93,-2166.03,53.65,0.0,53.76,-2112.38,-2058.62
277,641.11,1464.59,1995.49,173.22,88.85,-119.11,-1307.66,-11351.74,701.03,7665.86,-2159.31,53.7,0.0,-48.37,-2105.61,-2153.99
280,690.36,1488.3,1983.24,179.35,99.27,-121.3,-1309.19,-11286.24,694.13,7602.57,-2228.6,54.55,0.0,20.48,-2174.05,-2153.57
283,632.85,1492.67,1980.42,186.23,92.03,-119.02,-1314.1,-11332.37,709.14,7677.69,-2157.93,54.05,0.0,5.54,-2103.87,-2098.34
286,628.81,1515.27,1980.05,182.93,98.66,-109.45,-1255.63,-11454.51,692.68,7681.46,-2127.52,53.3,0.0,-39.73,-2074.22,-2113.95
289,686.07,1446.3,1971.13,181.73,98.65,-114.51,-1296.77,-11328.46,695.41,7668.14,-2184.45,54.04,0.0,7.69,-2130.41,-2122.72
292,674.44,1508.78,1975.79,183.78,100.31,-101.16,-1293.76,-11383.93,687.33,7641.81,-2124.3,53.7,0.0,-6.61,-2070.6,-2077.21
295,708.24,1439.25,1980.67,192.08,111.2,-96.03,-1303.86,-11360.12,674.64,7660.99,-2148.59,53.82,0.0,7.07,-2094.78,-2087.7
298,655.82,1482.19,1978.09,191.03,104.4,-102.51,-1264.99,-11452.44,680.87,7652.47,-2107.52,55.37,0.0,-75.07,-2052.15,-2127.22
301,694.9,1531.91,1975.74,178.94,92.73,-107.59,-1314.09,-11414.27,672.01,7673.59,-2072.45,54.26,0.0,-16.13,-2018.18,-2034.32
304,673.98,1515.51,1979.98,188.55,98.56,-96.75,-1325.73,-11463.73,695.43,7656.41,-2050.88,52.52,0.0,-77.78,-1998.36,-2076.14
307,653.83,1516.66,1975.37,187.24,119.02,-97.82,-1289.48,-11406.04,678.08,7574.27,-2128.83,54.43,0.0,-88.88,-2074.4,-2163.28
310,687.88,1484.49,1985.78,175.88,96.4,-98.96,-1296.44,-11402.16,694.87,7600.93,-2036.77,52.29,0.0,-71.34,-1984.48,-2055.83
313,702.58,1508.4,1938.37,184.13,92.3,-111.46,-1294.36,-11560.7,684.53,7673.83,-1988.83,52.41,0.0,-182.38,-1936.43,-2118.81
316,641.66,1463.61,1990.48,177.28,100.84,-113.16,-1291.83,-11383.61,694.28,7637.89,-2112.69,53.15,0.0,-82.55,-2059.53,-2142.09
319,644.48,1447.68,1973.72,184.99,119.26,-94.27,-1286.21,-11407.42,680.38,7613.55,-2106.0,53.88,0.0,-123.84,-2052.12,-2175.96
322,674.37,1531.61,2018.8,193.03,111.5,-104.16,-1277.88,-11421.76,678.47,7555.26,-2053.25,53.46,0.0,-40.77,-1999.79,-2040.56
325,668.49,1484.66,1973.48,177.6,105.74,-111.55,-1293.99,-11496.84,691.83,7522.16,-1991.72,53.02,0.0,-278.43,-1938.71,-2217.13
328,653.73,1428.84,1972.36,176.07,110.33,-117.64,-1309.78,-11466.09,710.67,7668.31,-2087.99,52.21,0.0,-173.21,-2035.78,-2208.99
331,683.5,1475.25,1963.65,188.87,105.56,-106.78,-1301.04,-11372.52,699.31,7638.66,-2149.76,54.07,0.0,-25.54,-2095.69,-2121.23
334,692.43,1441.41,1954.04,181.49,107.48,-115.1,-1278.49,-11431.98,687.37,7649.04,-2097.19,52.97,0.0,-112.32,-2044.22,-2156.54
337,655.2,1517.49,1984.38,175.91,99.4,-121.74,-1282.65,-11337.72,701.88,7570.89,-2156.28,53.92,0.0,-36.95,-2102.36,-2139.31
340,667.03,1531.87,1937.73,175.46,99.09,-112.07,-1309.04,-11387.37,693.63,7592.99,-2111.65,54.11,0.0,-110.7,-2057.55,-2168.24
