POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
688,650.41,1454.35,1969.07,174.64,101.16,-90.47,-1254.92,-10560.45,711.16,6950.39,-2404.85,56.83,0.0,105.34,-2348.03,-2242.69
691,680.62,1520.02,1971.67,188.98,101.07,-86.49,-1280.33,-10517.51,701.33,6886.86,-2428.01,56.61,0.0,166.22,-2371.41,-2205.18
694,666.23,1464.98,1947.12,191.17,100.38,-73.28,-1269.68,-10592.66,692.79,6880.55,-2366.27,57.43,0.0,7.6,-2308.84,-2301.25
697,702.22,1525.4,2000.54,195.0,101.18,-90.9,-1264.31,-10590.49,704.25,6882.97,-2375.51,57.02,0.0,165.86,-2318.49,-2152.63
700,653.85,1465.63,1977.25,169.05,98.18,-82.22,-1254.26,-10532.18,710.63,6938.37,-2492.27,58.49,0.0,144.32,-2433.79,-2289.47
703,660.97,1410.34,2012.91,171.32,122.85,-100.22,-1257.71,-10558.13,701.64,7014.9,-2482.25,57.73,0.0,178.87,-2424.52,-2245.66
706,651.4,1554.92,1955.83,189.72,99.06,-85.1,-1231.27,-10491.28,715.67,6921.61,-2508.42,58.35,0.0,280.58,-2450.07,-2169.49
709,631.1,1488.95,2006.19,175.12,91.15,-96.24,-1237.55,-10525.72,703.9,6978.12,-2521.21,58.29,0.0,215.02,-2462.92,-2247.91
712,667.66,1474.28,1967.36,186.02,113.87,-91.45,-1252.13,-10512.68,712.51,6935.1,-2503.55,58.87,0.0,200.54,-2444.69,-2244.15
715,681.59,1466.29,1963.98,187.46,105.15,-94.38,-1242.3,-10711.69,714.72,6946.51,-2318.8,57.13,0.0,17.33,-2261.67,-2244.34
718,654.49,1503.77,2013.89,190.52,102.5,-100.4,-1254.04,-10568.83,710.84,6958.87,-2403.11,57.28,0.0,211.61,-2345.83,-2134.22
721,661.28,1490.63,1964.73,194.29,111.13,-74.47,-1250.35,-10613.6,715.39,6961.02,-2419.61,57.4,0.0,160.05,-2362.21,-2202.16
724,713.06,1502.61,1960.63,186.74,95.06,-78.53,-1259.26,-10485.8,687.82,6881.67,-2441.62,57.0,0.0,204.0,-2384.62,-2180.62
727,706.26,1503.99,1968.47,194.08,107.38,-90.37,-1258.71,-10620.4,694.93,6899.54,-2364.53,56.37,0.0,105.18,-2308.16,-2202.98
730,689.36,1535.77,1975.61,193.93,100.08,-96.33,-1280.36,-10323.42,708.41,6868.08,-2587.06,57.67,0.0,371.15,-2529.39,-2158.25
733,696.14,1499.56,1980.89,188.32,104.82,-96.9,-1228.59,-10366.05,721.37,6832.31,-2545.83,58.84,0.0,331.87,-2486.99,-2155.11
736,699.15,1470.74,1995.29,180.08,97.83,-113.01,-1284.34,-10497.31,708.68,6953.01,-2479.88,57.87,0.0,210.11,-2422.01,-2211.9
739,662.08,1477.27,1965.66,185.12,91.16,-96.29,-1267.17,-10422.27,708.7,6928.93,-2538.68,57.85,0.0,233.18,-2480.83,-2247.65
742,657.01,1423.98,1991.85,188.02,97.85,-89.33,-1283.27,-10552.94,722.7,6998.0,-2478.6,57.68,0.0,153.87,-2420.92,-2267.05
745,707.33,1509.63,1972.72,181.35,104.06,-104.95,-1283.13,-10334.27,704.47,6886.53,-2540.48,58.14,0.0,343.73,-2482.34,-2138.6
748,661.09,1514.93,1975.85,181.0,94.39,-105.07,-1250.47,-10448.64,700.92,6872.76,-2488.68,58.55,0.0,196.76,-2430.13,-2233.38
751,665.61,1541.88,1963.74,195.36,110.88,-96.41,-1269.57,-10404.92,726.84,6876.72,-2519.61,57.35,0.0,310.12,-2462.27,-2152.15
754,670.89,1483.86,1970.02,188.08,106.76,-86.47,-1283.19,-10554.67,693.84,6986.7,-2490.47,57.26,0.0,175.83,-2433.21,-2257.38
757,683.52,1496.94,1960.4,184.79,116.85,-97.79,-1289.8,-10335.27,711.46,6933.3,-2645.58,58.01,0.0,364.39,-2587.57,-2223.18
760,678.23,1548.15,1978.29,180.11,98.71,-95.51,-1279.26,-10467.94,698.35,6909.34,-2535.8,57.64,0.0,248.46,-2478.16,-2229.7
763,672.32,1509.81,1982.76,196.63,97.97,-100.0,-1261.91,-10423.01,715.19,6885.85,-2527.21,58.47,0.0,275.62,-2468.74,-2193.12
766,696.92,1514.85,1938.65,184.09,101.51,-90.01,-1284.08,-10565.96,707.51,6967.75,-2465.13,57.18,0.0,171.24,-2407.96,-2236.72
769,672.62,1497.62,1935.35,176.0,97.8,-85.19,-1238.06,-10472.66,712.62,6921.61,-2510.69,59.02,0.0,217.71,-2451.67,-2233.96
772,708.67,1489.69,1964.91,183.71,103.26,-101.3,-1274.4,-10465.9,709.47,6981.84,-2545.63,58.33,0.0,299.96,-2487.31,-2187.35
775,661.18,1488.11,1984.44,179.41,94.79,-109.01,-1286.35,-10523.22,685.78,6958.5,-2443.42,57.0,0.0,133.65,-2386.42,-2252.77
778,658.73,1473.51,2004.62,186.06,103.11,-93.94,-1304.92,-10428.02,700.53,6935.51,-2541.1,57.94,0.0,235.19,-2483.16,-2247.97
781,670.67,1485.57,1966.43,190.53,112.06,-87.84,-1282.78,-10537.56,704.81,6929.79,-2423.41,57.32,0.0,151.69,-2366.09,-2214.39
784,661.05,1533.84,1962.52,193.91,96.63,-102.9,-1275.13,-10518.07,698.82,6946.21,-2485.94,57.59,0.0,196.88,-2428.34,-2231.46
787,665.87,1516.94,1955.57,186.13,91.31,-99.62,-1265.33,-10515.78,713.49,6941.08,-2445.31,57.52,0.0,189.65,-2387.78,-2198.13
790,648.37,1480.99,1974.99,180.51,97.65,-95.65,-1268.89,-10507.25,697.26,6886.23,-2421.67,58.07,0.0,94.22,-2363.6,-2269.38
793,685.72,1490.57,1979.12,191.98,106.64,-116.3,-1268.08,-10436.31,699.86,6897.25,-2524.75,58.23,0.0,230.46,-2466.52,-2236.06
796,695.61,1477.46,1995.04,181.15,90.63,-96.13,-1277.88,-10587.33,712.99,6997.94,-2450.7,58.11,0.0,189.5,-2392.59,-2203.09
799,693.5,1465.31,1983.94,179.25,99.85,-91.38,-1267.0,-10544.58,691.74,6954.43,-2436.12,57.79,0.0,165.06,-2378.33,-2213.27
802,665.89,1514.35,1958.23,184.91,97.98,-99.83,-1259.82,-10727.89,713.7,7030.89,-2350.3,56.78,0.0,78.41,-2293.52,-2215.11
805,692.73,1499.27,1964.93,175.66,97.4,-76.67,-1287.83,-10403.5,698.79,6945.96,-2575.17,57.54,0.0,306.75,-2517.62,-2210.87
808,681.79,1469.9,1949.08,184.32,96.0,-91.15,-1267.59,-10507.27,698.75,6948.91,-2513.34,57.26,0.0,162.73,-2456.09,-2293.36
811,661.42,1523.4,1973.49,192.47,109.72,-88.0,-1311.07,-10571.17,724.31,6996.6,-2450.95,56.28,0.0,211.16,-2394.67,-2183.5
814,655.02,1505.46,2004.5,191.31,91.16,-113.76,-1284.58,-10535.72,718.38,6921.69,-2456.94,57.21,0.0,153.45,-2399.73,-2246.28
817,631.78,1522.07,1972.64,190.51,109.1,-99.0,-1252.58,-10503.49,698.13,6941.91,-2530.54,58.47,0.0,211.06,-2472.07,-2261.01
820,678.82,1499.73,1953.48,182.67,102.04,-111.28,-1235.78,-10558.0,707.97,6951.7,-2471.34,57.62,0.0,171.36,-2413.72,-2242.36
823,690.19,1518.86,1962.73,192.71,110.18,-96.53,-1254.51,-10547.22,711.54,6939.41,-2461.56,57.91,0.0,227.36,-2403.64,-2176.28
826,670.88,1452.19,1968.49,181.13,93.87,-99.99,-1283.7,-10516.56,725.75,7026.45,-2463.62,57.15,0.0,218.51,-2406.47,-2187.96
829,664.51,1499.57,1980.26,184.54,117.04,-90.56,-1302.9,-10421.14,709.77,6918.83,-2507.81,56.54,0.0,259.9,-2451.27,-2191.37
832,663.91,1499.79,1948.53,181.02,97.26,-75.27,-1272.75,-10403.81,690.33,6888.32,-2526.86,56.1,0.0,217.34,-2470.76,-2253.42
835,668.68,1495.74,1968.86,183.69,104.33,-110.43,-1262.87,-10409.72,695.99,6927.55,-2580.75,58.04,0.0,261.83,-2522.71,-2260.88
838,690.81,1515.46,1955.83,175.68,99.55,-101.17,-1268.08,-10482.06,691.31,6913.79,-2493.99,56.63,0.0,191.12,-2437.36,-2246.24
841,635.67,1493.76,1997.72,178.37,100.18,-88.87,-1273.98,-10504.88,701.43,6967.13,-2504.82,57.35,0.0,206.52,-2447.47,-2240.95
844,685.72,1516.44,1994.67,191.35,93.39,-95.72,-1262.74,-10524.97,711.92,6911.48,-2460.23,58.6,0.0,221.54,-2401.64,-2180.1
847,675.37,1487.04,1961.28,177.25,103.68,-114.33,-1253.66,-10514.96,699.22,6929.52,-2470.71,57.82,0.0,150.42,-2412.9,-2262.47
850,658.76,1528.56,1989.9,185.59,100.02,-103.33,-1268.93,-10603.37,691.43,7019.55,-2474.58,58.93,0.0,198.17,-2415.65,-2217.48
853,662.59,1495.24,1943.26,186.25,98.06,-85.59,-1258.17,-10652.73,695.28,7007.3,-2458.52,57.95,0.0,91.49,-2400.58,-2309.09
856,690.31,1548.84,1955.87,189.65,94.84,-91.6,-1209.81,-10552.85,714.64,6946.73,-2495.88,57.94,0.0,286.62,-2437.94,-2151.32
859,663.01,1511.69,1955.41,183.28,106.5,-72.16,-1235.94,-10477.29,706.03,6958.39,-2558.05,59.54,0.0,298.92,-2498.52,-2199.6
862,671.2,1515.02,1957.73,179.73,94.34,-86.2,-1261.84,-10664.73,700.01,6945.55,-2362.28,57.02,0.0,50.82,-2305.26,-2254.44
865,689.11,1486.74,1999.24,185.35,102.53,-98.14,-1246.58,-10702.6,699.58,6973.18,-2345.14,57.71,0.0,88.42,-2287.43,-2199.01
868,734.17,1506.74,1979.02,188.17,92.72,-85.66,-1252.4,-10622.51,686.04,6871.96,-2371.37,57.56,0.0,98.25,-2313.8,-2215.55
871,660.14,1590.41,1957.43,180.54,98.38,-93.82,-1261.48,-10601.98,694.03,6895.23,-2390.5,57.68,0.0,118.88,-2332.83,-2213.95
874,663.18,1554.93,1926.89,187.9,90.84,-75.72,-1251.01,-10507.06,689.19,6910.05,-2487.19,59.12,0.0,189.18,-2428.07,-2238.89
877,671.12,1502.19,1962.53,180.55,108.74,-63.61,-1280.23,-10503.46,718.01,6951.18,-2514.35,57.9,0.0,247.01,-2456.46,-2209.44
880,663.72,1491.55,1981.05,186.31,102.5,-94.68,-1264.37,-10475.36,694.61,6922.24,-2502.88,58.0,0.0,207.59,-2444.88,-2237.3
883,687.15,1532.1,1960.67,186.32,108.61,-80.55,-1256.81,-10431.56,711.38,6824.63,-2508.12,57.61,0.0,241.96,-2450.51,-2208.56
886,661.33,1481.31,1975.33,191.03,103.1,-83.27,-1259.28,-10468.2,725.29,6907.92,-2522.28,57.48,0.0,234.56,-2464.81,-2230.25
889,664.91,1474.9,1986.88,179.48,121.09,-89.96,-1282.18,-10406.84,709.64,6860.71,-2512.12,57.45,0.0,218.62,-2454.67,-2236.04
892,684.32,1475.27,1965.49,183.88,103.12,-91.3,-1241.8,-10513.33,714.76,6918.07,-2491.32,57.74,0.0,198.47,-2433.58,-2235.11
895,664.61,1506.81,1967.23,171.18,93.09,-106.24,-1265.39,-10482.98,703.38,6936.59,-2527.13,57.91,0.0,188.28,-2469.22,-2280.93
898,663.59,1443.38,1957.8,187.28,103.83,-77.36,-1249.25,-10556.02,702.34,6875.48,-2384.91,58.33,0.0,51.06,-2326.58,-2275.52
901,656.24,1543.08,1975.29,179.5,98.73,-79.35,-1250.48,-10480.91,699.05,6898.16,-2526.25,59.13,0.0,239.29,-2467.13,-2227.83
904,663.82,1487.31,1952.09,188.86,100.61,-80.67,-1248.02,-10449.27,725.39,6894.34,-2496.6,58.99,0.0,234.45,-2437.61,-2203.16
907,650.04,1475.78,1988.56,175.87,97.28,-109.13,-1240.21,-10524.25,696.93,6871.12,-2426.72,59.11,0.0,81.99,-2367.61,-2285.61
910,681.61,1489.8,1952.41,180.3,104.04,-86.64,-1256.97,-10482.46,700.72,6912.16,-2506.46,58.79,0.0,194.98,-2447.67,-2252.69
913,673.18,1454.08,1940.62,179.49,98.47,-89.34,-1265.87,-10433.01,708.28,6893.27,-2510.93,58.94,0.0,159.18,-2451.99,-2292.81
916,681.86,1457.12,1943.45,182.02,112.51,-88.55,-1236.91,-10428.58,687.3,6868.08,-2510.52,59.72,0.0,178.29,-2450.8,-2272.51
919,659.96,1516.62,1958.8,195.71,100.8,-84.36,-1253.31,-10497.52,701.34,6870.31,-2478.03,60.26,0.0,168.35,-2417.76,-2249.41
922,659.54,1509.54,1965.32,184.16,95.38,-83.22,-1225.02,-10352.71,710.34,6879.75,-2625.89,60.19,0.0,343.07,-2565.7,-2222.63
925,671.84,1492.67,1968.63,185.46,90.68,-76.59,-1238.38,-10475.53,709.42,6914.37,-2497.2,58.52,0.0,242.58,-2438.67,-2196.09
928,657.33,1495.68,1992.44,179.76,92.35,-105.25,-1266.74,-10570.61,690.19,6979.12,-2470.63,57.8,0.0,144.26,-2412.83,-2268.57
931,666.71,1501.01,1983.76,184.79,109.3,-116.41,-1234.62,-10540.51,701.22,7039.26,-2565.65,59.42,0.0,294.52,-2506.23,-2211.71
934,679.09,1481.47,1990.77,188.48,102.46,-88.29,-1258.42,-10563.74,707.89,6997.45,-2511.3,58.27,0.0,237.15,-2453.03,-2215.88
937,645.31,1454.7,1973.28,192.21,100.22,-82.08,-1244.13,-10470.01,709.6,6909.79,-2487.6,59.53,0.0,188.89,-2428.07,-2239.18
940,690.01,1537.39,1986.7,196.86,107.97,-94.18,-1245.68,-10408.72,708.81,6845.81,-2503.5,58.92,0.0,324.97,-2444.58,-2119.61
943,649.43,1547.71,1973.59,191.58,90.64,-107.42,-1236.98,-10449.29,706.75,6955.11,-2559.35,58.5,0.0,321.11,-2500.85,-2179.74
946,685.21,1491.09,1980.57,181.38,92.01,-101.21,-1247.67,-10459.94,694.19,6947.66,-2549.78,58.53,0.0,263.3,-2491.26,-2227.95
949,628.77,1515.12,1972.51,196.84,96.87,-90.11,-1253.22,-10511.72,723.15,6929.57,-2480.47,57.15,0.0,207.8,-2423.32,-2215.52
952,690.96,1530.23,1962.01,175.17,92.11,-99.36,-1253.71,-10658.39,685.46,6962.19,-2367.55,57.98,0.0,86.68,-2309.57,-2222.89
955,664.79,1512.23,1976.21,189.26,98.43,-99.3,-1257.54,-10568.3,711.24,7027.83,-2472.24,57.66,0.0,254.85,-2414.58,-2159.73
958,676.25,1420.11,2000.42,180.74,92.31,-82.66,-1262.24,-10743.62,697.52,6996.93,-2330.97,57.2,0.0,-24.25,-2273.77,-2298.02
961,669.42,1460.68,1973.67,184.6,103.99,-90.63,-1236.78,-10505.35,694.89,6924.06,-2494.46,58.58,0.0,178.55,-2435.88,-2257.34
964,681.06,1506.36,2006.17,185.8,107.54,-94.48,-1258.41,-10375.69,700.8,6922.54,-2568.01,58.31,0.0,381.7,-2509.7,-2128.0
967,689.97,1484.96,1986.59,176.8,97.81,-85.85,-1263.6,-10531.14,699.23,6903.45,-2434.05,58.44,0.0,158.21,-2375.61,-2217.4
970,679.6,1527.92,1965.39,191.21,109.55,-94.74,-1276.11,-10431.99,707.34,6865.08,-2492.34,58.09,0.0,243.24,-2434.25,-2191.01
973,673.75,1474.49,1986.24,199.71,109.36,-83.6,-1263.49,-10428.01,708.43,6901.66,-2527.56,59.97,0.0,278.55,-2467.59,-2189.05
976,669.22,1469.65,1967.38,185.17,92.4,-81.87,-1267.99,-10565.26,688.83,6976.02,-2435.0,58.65,0.0,133.56,-2376.35,-2242.79
979,673.6,1482.88,1978.2,181.02,91.81,-97.28,-1245.89,-10390.4,689.0,6818.9,-2509.6,58.56,0.0,181.85,-2451.04,-2269.2
982,665.12,1536.11,1951.26,197.15,100.5,-102.87,-1286.22,-10484.21,696.84,6890.35,-2442.21,57.75,0.0,164.02,-2384.46,-2220.45
985,641.16,1496.72,1994.07,182.41,96.39,-100.4,-1254.24,-10548.3,709.99,6956.12,-2457.1,58.1,0.0,173.93,-2399.0,-2225.07
988,656.3,1476.2,1957.83,190.74,94.12,-83.89,-1249.37,-10554.24,701.75,6957.72,-2446.39,57.55,0.0,147.16,-2388.84,-2241.68
991,645.08,1537.16,1948.82,191.48,85.25,-76.76,-1271.02,-10515.76,698.34,6937.52,-2459.85,58.47,0.0,180.11,-2401.38,-2221.27
994,668.06,1505.75,1992.9,189.95,110.22,-106.34,-1247.32,-10628.34,718.78,6892.87,-2328.35,58.16,0.0,96.53,-2270.19,-2173.66
997,692.85,1508.47,2000.98,189.9,98.93,-100.17,-1270.57,-10748.03,700.11,6928.65,-2246.02,56.92,0.0,1.11,-2189.1,-2187.98
1000,692.65,1510.7,1948.71,192.29,98.27,-93.79,-1244.72,-10705.56,700.73,6961.27,-2346.43,57.41,0.0,60.55,-2289.02,-2228.47

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,18.68,29.89,68.05,3.5,0.47,0.0,-6.53,-126.49,42.69,269.15,-56.55,4.06,0.0,299.42,-52.49,246.93
4,20.11,31.82,62.69,3.68,0.01,0.0,-4.86,-123.65,38.62,265.83,-60.15,3.98,0.0,294.25,-56.17,238.08
7,32.99,40.8,59.17,3.74,0.05,0.0,-9.83,-126.66,34.49,263.33,-53.93,4.12,0.0,298.08,-49.81,248.27
10,23.98,31.88,56.66,4.54,0.01,0.0,-7.45,-120.24,36.99,264.6,-57.84,4.05,0.0,290.97,-53.79,237.19
13,23.4,38.41,58.72,5.1,0.29,0.0,-3.58,-118.53,42.08,263.87,-59.27,4.14,0.0,309.76,-55.13,254.64
16,23.24,41.31,62.57,2.42,0.01,0.0,-11.17,-119.77,34.22,266.01,-58.83,4.07,0.0,298.85,-54.76,244.1
19,24.37,43.87,57.39,4.67,0.64,0.0,-11.55,-110.44,34.74,262.73,-64.17,4.06,0.0,306.43,-60.11,246.32
22,24.68,39.06,62.93,3.07,0.05,0.0,-7.52,-120.33,36.11,270.0,-63.93,4.63,0.0,308.06,-59.3,248.75
25,17.32,42.37,60.98,4.38,0.32,0.0,-8.99,-124.22,39.3,264.18,-56.04,4.07,0.0,295.64,-51.97,243.67
28,24.93,40.87,58.07,4.35,0.08,0.0,-7.05,-118.75,37.83,269.03,-61.08,4.18,0.0,309.35,-56.9,252.45
31,24.8,29.05,61.97,4.14,0.09,0.0,-7.72,-112.98,39.76,262.33,-60.87,4.05,0.0,301.44,-56.82,244.62
34,23.94,40.33,63.05,4.11,0.44,0.0,-7.43,-122.62,36.87,269.35,-59.37,4.21,0.0,308.04,-55.16,252.88
37,18.74,34.28,63.3,3.75,0.11,0.0,-5.66,-117.75,42.9,263.56,-58.97,4.38,0.0,303.23,-54.58,248.65
40,19.66,34.53,62.77,4.06,0.01,0.0,-7.04,-122.46,43.26,261.07,-57.0,4.16,0.0,295.85,-52.83,243.02
43,25.81,36.86,59.74,4.14,0.09,0.0,-2.55,-122.58,36.86,261.95,-54.58,4.12,0.0,300.33,-50.46,249.87
46,18.61,38.51,63.57,3.79,0.17,0.0,-6.95,-120.09,37.34,258.08,-55.52,4.27,0.0,293.04,-51.25,241.79
49,20.05,45.61,58.57,3.15,0.03,0.0,-7.42,-120.94,38.61,264.18,-58.76,4.13,0.0,301.85,-54.63,247.22
52,24.56,32.32,67.29,3.38,0.0,0.0,-6.1,-113.14,36.9,257.16,-60.14,4.62,0.0,302.37,-55.53,246.84
55,21.66,36.57,61.48,4.61,0.03,0.0,-4.58,-113.19,36.52,264.84,-65.28,4.56,0.0,307.93,-60.72,247.2
58,17.67,35.43,58.99,4.54,0.47,0.0,-6.08,-112.87,42.23,263.14,-61.84,4.49,0.0,303.52,-57.34,246.17
61,16.69,30.68,59.37,3.82,0.19,0.0,-4.61,-130.49,37.76,273.65,-57.0,4.47,0.0,287.05,-52.53,234.52
64,22.97,35.64,58.37,2.55,0.04,0.0,-7.54,-138.11,37.94,281.0,-56.77,4.13,0.0,292.88,-52.64,240.24
67,22.99,33.25,57.72,4.28,0.23,0.0,-7.28,-121.36,40.38,266.8,-58.16,4.14,0.0,297.0,-54.02,242.98
70,26.29,36.35,61.5,4.91,3.12,0.0,-6.11,-117.0,37.03,262.9,-61.16,4.5,0.0,308.97,-56.66,252.32
73,20.17,26.25,71.72,2.6,0.45,0.0,-9.13,-140.86,39.62,276.82,-49.55,4.13,0.0,287.66,-45.43,242.23
76,22.06,36.75,64.13,3.37,0.26,0.0,-10.63,-127.47,35.82,273.82,-59.71,4.06,0.0,298.12,-55.66,242.46
79,16.55,37.87,58.04,3.63,0.6,0.0,-10.62,-128.23,37.47,268.9,-54.56,4.0,0.0,284.22,-50.56,233.66
82,22.59,42.54,59.62,5.12,0.13,0.0,-9.64,-126.3,36.41,266.96,-55.61,4.13,0.0,297.45,-51.47,245.97
85,19.79,40.06,63.03,3.73,0.01,0.0,-6.33,-132.2,37.89,271.76,-54.19,4.27,0.0,297.74,-49.92,247.83
88,21.59,33.56,59.72,2.75,0.19,0.0,-10.34,-136.19,37.54,276.28,-54.68,4.05,0.0,285.11,-50.63,234.47
91,17.25,39.69,54.92,4.41,0.46,0.0,-10.71,-130.96,39.63,279.5,-58.39,4.03,0.0,294.18,-54.36,239.83
94,22.52,40.68,67.42,3.55,0.17,0.0,-10.28,-135.29,38.68,274.6,-54.34,4.14,0.0,302.05,-50.2,251.85
97,18.27,32.02,59.69,2.34,0.11,0.0,-9.44,-137.51,37.04,275.44,-52.31,4.08,0.0,277.97,-48.23,229.74
100,20.68,42.04,56.85,2.75,0.01,0.0,-11.2,-127.89,40.31,274.64,-58.32,4.11,0.0,298.18,-54.21,243.98
103,14.99,42.07,61.01,4.05,0.27,0.0,-8.43,-134.7,38.12,275.47,-53.61,4.08,0.0,292.84,-49.53,243.31
106,30.35,37.49,59.63,3.71,0.11,0.0,-8.58,-124.12,33.38,271.81,-60.41,4.39,0.0,303.77,-56.02,247.75
109,20.2,46.11,63.91,4.36,0.0,0.0,-7.84,-126.39,42.84,268.04,-54.43,4.05,0.0,311.25,-50.38,260.87
112,29.21,31.07,57.72,2.67,0.11,0.0,-5.81,-121.85,36.86,263.82,-57.08,4.07,0.0,293.82,-53.0,240.82
115,24.89,36.39,63.27,3.74,0.08,0.0,-10.24,-120.39,36.29,265.07,-56.4,3.99,0.0,299.11,-52.41,246.7
118,16.73,43.46,60.96,4.78,0.07,0.0,-9.37,-134.09,40.46,273.64,-53.0,4.1,0.0,296.65,-48.91,247.74
121,17.02,35.83,58.59,3.67,0.0,0.0,-5.78,-121.47,39.79,264.06,-58.48,4.35,0.0,291.71,-54.13,237.57
124,17.77,47.03,57.25,2.87,0.16,0.0,-3.35,-136.55,40.1,274.14,-55.14,4.66,0.0,299.41,-50.48,248.93
127,22.71,33.87,68.41,4.01,0.0,0.0,-11.32,-129.72,35.62,270.95,-53.61,4.02,0.0,294.52,-49.59,244.93
130,14.22,36.16,58.87,4.27,0.22,0.0,-9.81,-134.89,44.88,271.99,-52.68,4.07,0.0,285.93,-48.62,237.31
133,20.18,32.31,57.96,4.63,0.3,0.0,-6.4,-135.45,38.81,271.11,-51.74,4.11,0.0,283.44,-47.63,235.82
136,20.94,44.85,58.83,4.03,0.45,0.0,-9.78,-144.25,38.05,276.81,-50.61,4.14,0.0,289.92,-46.47,243.44
139,19.85,40.11,63.18,3.84,0.0,0.0,-8.25,-131.56,38.6,271.63,-53.45,4.19,0.0,297.4,-49.27,248.13
142,21.84,39.2,60.62,4.58,0.02,0.0,-8.04,-130.52,39.68,267.39,-51.47,4.04,0.0,294.77,-47.43,247.34
145,15.85,38.52,67.73,4.45,0.69,0.0,-5.75,-133.37,40.53,269.27,-52.12,4.12,0.0,297.92,-48.0,249.92
148,23.62,38.25,64.12,4.89,0.34,0.0,-8.02,-141.64,39.13,274.18,-51.0,4.19,0.0,294.86,-46.81,248.06
151,16.86,35.17,60.63,3.96,0.2,0.0,-9.61,-132.77,45.91,274.95,-53.58,4.07,0.0,295.28,-49.51,245.78
154,32.37,36.0,60.62,4.75,0.08,0.0,-10.97,-130.44,36.75,271.33,-58.25,4.19,0.0,300.5,-54.07,246.44
157,19.08,34.47,58.18,3.38,0.05,0.0,-8.96,-137.28,40.44,269.36,-47.23,4.09,0.0,278.71,-43.13,235.58
160,23.75,41.78,61.37,2.69,0.0,0.0,-8.53,-139.74,38.44,275.91,-54.46,4.19,0.0,295.66,-50.27,245.39
163,20.95,33.7,62.29,3.29,0.01,0.0,-9.87,-119.09,36.3,262.33,-59.28,4.17,0.0,289.92,-55.11,234.81
166,20.87,29.4,62.18,3.49,0.32,0.0,-5.92,-143.13,34.7,280.11,-52.9,4.11,0.0,282.03,-48.78,233.24
169,21.5,37.88,60.71,3.72,0.0,0.0,-8.92,-126.51,38.36,267.46,-52.59,4.09,0.0,294.19,-48.51,245.68
172,18.5,42.85,62.75,5.63,1.0,0.0,-10.38,-131.27,40.18,272.67,-56.82,4.02,0.0,301.93,-52.8,249.13
175,16.84,30.47,62.6,3.23,0.08,0.0,-8.83,-127.06,38.6,268.87,-57.03,4.13,0.0,284.8,-52.91,231.89
178,31.22,42.7,57.32,4.1,0.06,0.0,-8.41,-139.47,39.36,276.4,-53.05,4.22,0.0,303.28,-48.82,254.46
181,25.53,36.08,60.09,2.81,1.04,0.0,-9.75,-131.22,34.61,271.2,-53.88,4.15,0.0,290.4,-49.73,240.68
184,23.4,39.49,61.23,3.32,0.04,0.0,-6.51,-120.88,38.75,266.16,-57.84,4.12,0.0,304.99,-53.72,251.28
187,17.89,37.18,56.62,4.74,0.06,0.0,-3.04,-120.32,36.48,269.98,-61.92,4.5,0.0,299.59,-57.42,242.17
190,28.56,36.85,58.75,5.78,0.2,0.0,-3.56,-123.32,36.94,269.08,-59.88,4.35,0.0,309.28,-55.53,253.75
193,21.04,38.1,58.81,4.86,0.39,0.0,-6.24,-133.85,38.65,279.67,-60.84,4.54,0.0,301.44,-56.3,245.13
196,20.02,30.52,62.04,2.78,0.2,0.0,-4.83,-125.43,36.11,276.44,-64.11,4.48,0.0,297.84,-59.63,238.22
199,24.7,35.18,57.54,3.59,0.06,0.0,-3.66,-114.98,33.58,268.87,-66.58,4.6,0.0,304.89,-61.98,242.91
202,20.72,31.92,58.39,2.24,0.05,0.0,-4.96,-116.96,38.31,265.69,-64.26,4.51,0.0,295.4,-59.75,235.65
205,20.88,31.37,62.78,2.9,0.23,0.0,-8.21,-117.55,37.84,270.14,-63.0,4.12,0.0,300.39,-58.88,241.51
208,20.82,40.09,62.39,3.07,0.02,0.0,-6.9,-132.99,39.64,274.78,-55.39,4.4,0.0,300.9,-50.99,249.91
211,23.08,40.17,60.53,4.74,0.21,0.0,-1.48,-122.92,36.32,263.41,-59.16,4.44,0.0,304.06,-54.72,249.34
214,23.54,43.26,66.17,4.62,0.3,0.0,-4.01,-123.52,40.05,267.64,-56.84,4.4,0.0,318.04,-52.44,265.6
217,19.61,33.85,63.77,3.46,0.03,0.0,-2.99,-120.93,38.14,262.28,-59.95,4.45,0.0,297.22,-55.5,241.71
220,23.73,36.62,60.24,3.81,0.58,0.0,-6.6,-139.83,40.63,274.02,-46.95,3.79,0.0,293.19,-43.16,250.04
223,16.97,40.14,63.96,4.31,0.16,0.0,-7.36,-133.98,41.61,273.66,-53.68,4.29,0.0,299.46,-49.39,250.06
226,20.68,41.59,66.9,3.53,0.01,0.0,-8.46,-118.45,36.19,268.99,-64.0,4.35,0.0,310.99,-59.65,251.34
