POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
841,666.68,1521.45,1964.08,187.85,104.86,-108.71,-1298.54,-11141.42,693.34,7216.99,-2151.66,53.05,0.0,-193.4,-2098.62,-2292.02
844,686.18,1496.07,1992.22,185.39,100.75,-110.42,-1325.23,-11141.67,680.48,7256.0,-2183.34,53.14,0.0,-180.23,-2130.2,-2310.43
847,688.45,1488.6,1958.01,191.95,99.36,-108.64,-1274.75,-11250.05,685.79,7196.1,-2055.03,53.11,0.0,-325.2,-2001.92,-2327.11
850,686.61,1491.88,1946.35,176.78,101.41,-99.63,-1297.1,-11219.71,683.17,7179.31,-2084.43,52.87,0.0,-350.93,-2031.56,-2382.49
853,673.63,1482.28,1990.05,180.21,111.04,-101.78,-1311.61,-11177.61,698.83,7244.51,-2154.5,52.63,0.0,-210.46,-2101.87,-2312.33
856,669.02,1446.61,1951.22,176.4,114.96,-84.01,-1298.16,-11117.57,676.5,7152.09,-2126.07,54.0,0.0,-312.94,-2072.06,-2385.0
859,713.25,1528.16,1980.49,177.86,107.84,-110.42,-1284.91,-11093.64,677.77,7135.98,-2172.96,53.43,0.0,-167.62,-2119.53,-2287.15
862,687.48,1501.43,1996.13,181.9,95.79,-107.07,-1313.1,-11118.98,673.97,7142.51,-2154.65,53.4,0.0,-259.95,-2101.26,-2361.2
865,695.96,1456.71,1988.1,188.58,101.45,-105.24,-1272.88,-11240.09,695.57,7231.11,-2109.86,54.46,0.0,-260.73,-2055.4,-2316.14
868,636.48,1439.57,1977.22,178.54,105.74,-100.69,-1307.22,-11260.04,692.08,7301.79,-2109.5,53.1,0.0,-336.53,-2056.39,-2392.92
871,716.12,1489.64,1968.97,186.17,91.3,-114.52,-1306.86,-11271.01,675.82,7227.5,-2061.35,53.33,0.0,-336.86,-2008.02,-2344.88
874,673.28,1519.39,1983.53,184.44,100.84,-95.7,-1298.07,-11244.04,678.6,7150.87,-2058.48,53.25,0.0,-346.85,-2005.23,-2352.08
877,686.28,1538.1,1989.23,188.92,103.86,-112.29,-1300.89,-11081.46,686.56,7101.09,-2138.7,52.89,0.0,-200.59,-2085.81,-2286.4
880,663.72,1483.09,1987.91,177.4,92.57,-102.18,-1322.92,-11212.02,696.8,7112.0,-2033.99,51.85,0.0,-423.61,-1982.14,-2405.75
883,670.15,1468.76,1985.23,185.34,105.85,-91.98,-1288.03,-11236.56,693.14,7197.76,-2049.92,52.28,0.0,-310.35,-1997.64,-2307.98
886,667.17,1468.59,1981.51,181.52,95.22,-83.85,-1298.2,-11161.86,691.03,7210.08,-2104.67,53.4,0.0,-248.79,-2051.27,-2300.06
889,690.69,1459.39,1978.2,189.5,112.7,-95.56,-1329.6,-11066.44,677.86,7136.47,-2151.55,51.83,0.0,-246.8,-2099.72,-2346.51
892,638.78,1458.25,1972.16,180.71,104.12,-96.25,-1288.06,-11240.6,698.44,7220.02,-2096.43,53.0,0.0,-352.43,-2043.44,-2395.86
895,656.32,1495.55,1990.11,197.52,113.32,-98.96,-1311.91,-11225.42,709.89,7185.13,-2051.53,52.56,0.0,-288.44,-1998.97,-2287.41
898,665.59,1485.02,1970.14,194.0,103.22,-86.73,-1329.52,-11116.63,702.61,7117.4,-2097.74,53.05,0.0,-294.91,-2044.69,-2339.6
901,710.49,1455.97,1964.01,186.65,98.66,-101.72,-1312.86,-11249.53,683.07,7131.32,-2017.29,52.1,0.0,-433.94,-1965.19,-2399.13
904,667.1,1483.7,1963.27,190.98,105.96,-103.13,-1284.39,-11189.57,694.24,7076.24,-2018.53,52.07,0.0,-395.59,-1966.46,-2362.06
907,704.94,1469.42,2013.13,187.98,111.12,-110.14,-1336.29,-11179.71,709.21,7129.13,-2060.08,52.57,0.0,-301.21,-2007.51,-2308.72
910,687.75,1455.11,1997.17,174.28,104.5,-110.9,-1291.22,-11270.49,692.15,7118.92,-1995.43,53.08,0.0,-442.73,-1942.35,-2385.09
913,706.29,1514.87,1961.82,197.77,92.63,-101.09,-1320.08,-11186.54,684.19,7156.03,-2063.48,52.36,0.0,-294.1,-2011.11,-2305.21
916,675.68,1533.76,2000.44,178.44,99.16,-108.36,-1311.04,-11236.23,696.61,7146.16,-2041.92,52.08,0.0,-325.38,-1989.84,-2315.22
919,662.33,1471.52,1974.04,173.2,102.34,-99.67,-1320.95,-11098.54,686.31,7142.92,-2156.44,52.99,0.0,-306.5,-2103.46,-2409.95
922,659.08,1506.8,1984.44,174.5,103.93,-102.61,-1337.77,-11154.96,661.65,7113.06,-2078.06,52.72,0.0,-391.88,-2025.34,-2417.22
925,643.88,1495.08,1980.27,182.95,107.21,-103.22,-1312.5,-11272.24,692.03,7155.53,-2001.07,52.46,0.0,-431.01,-1948.61,-2379.62
928,672.1,1517.19,1975.88,181.82,100.94,-109.0,-1345.12,-11115.51,698.09,7171.0,-2120.81,52.49,0.0,-252.61,-2068.32,-2320.93
931,655.86,1496.97,1965.96,187.33,89.71,-94.3,-1274.44,-11090.66,706.51,7128.12,-2177.99,53.79,0.0,-228.93,-2124.19,-2353.12
934,667.32,1494.13,1954.04,193.78,93.0,-104.78,-1345.54,-11126.56,714.84,7229.96,-2185.31,53.18,0.0,-229.81,-2132.13,-2361.94
937,647.18,1478.82,1995.4,189.41,117.83,-87.53,-1319.3,-11162.64,694.0,7182.02,-2153.37,54.11,0.0,-264.81,-2099.25,-2364.06
940,702.37,1481.89,1952.45,188.18,109.26,-97.75,-1310.03,-11133.24,680.39,7131.7,-2125.36,53.76,0.0,-294.76,-2071.59,-2366.36
943,666.3,1516.17,1960.26,185.44,105.61,-104.28,-1288.69,-11147.3,689.86,7120.42,-2096.06,52.19,0.0,-296.21,-2043.88,-2340.09
946,652.37,1481.41,1990.5,171.47,101.87,-91.38,-1317.62,-11142.44,672.31,7127.67,-2087.01,52.15,0.0,-353.83,-2034.86,-2388.69
949,659.97,1475.63,1976.15,182.21,103.71,-92.57,-1317.85,-11086.8,696.62,7118.87,-2143.77,52.67,0.0,-284.05,-2091.1,-2375.15
952,692.19,1449.5,1993.61,192.29,117.45,-99.01,-1313.82,-11106.44,670.56,7083.56,-2118.61,53.27,0.0,-320.1,-2065.35,-2385.45
955,680.74,1477.64,1972.0,181.05,110.54,-103.61,-1297.37,-11194.36,676.84,7178.14,-2124.78,52.82,0.0,-318.4,-2071.95,-2390.35
958,691.22,1476.67,1975.64,183.3,100.31,-104.61,-1304.69,-11028.42,682.42,7057.44,-2146.92,53.51,0.0,-270.72,-2093.41,-2364.14
961,648.88,1476.63,1964.17,174.77,109.02,-111.77,-1318.4,-11035.44,682.74,7178.08,-2212.76,53.0,0.0,-231.31,-2159.76,-2391.07
964,697.75,1504.71,1970.95,186.68,111.94,-92.98,-1308.33,-11148.51,691.65,7163.28,-2127.24,53.24,0.0,-222.85,-2074.0,-2296.85
967,660.96,1462.7,1955.98,174.24,102.73,-111.63,-1326.73,-11038.64,674.05,7152.38,-2191.92,53.74,0.0,-293.97,-2138.18,-2432.15
970,675.61,1473.29,1994.14,168.98,106.28,-99.23,-1300.05,-11189.33,698.15,7141.61,-2058.8,52.83,0.0,-330.57,-2005.97,-2336.54
973,667.28,1493.74,1982.02,183.0,103.42,-104.63,-1339.56,-11167.2,664.67,7236.84,-2148.92,53.13,0.0,-280.42,-2095.79,-2376.21
976,684.72,1512.97,1988.57,193.98,111.33,-91.0,-1324.59,-11126.84,715.39,7169.95,-2131.44,53.41,0.0,-165.52,-2078.03,-2243.55
979,608.49,1499.81,1995.33,173.08,104.89,-92.17,-1314.76,-11217.85,701.09,7203.82,-2099.68,52.94,0.0,-338.26,-2046.74,-2385.0
982,722.34,1418.52,1979.41,167.54,114.83,-103.77,-1302.33,-11254.32,672.82,7233.65,-2125.95,54.45,0.0,-351.31,-2071.5,-2422.82
985,658.09,1470.59,1973.33,175.18,99.09,-97.76,-1302.96,-11147.75,700.83,7138.23,-2131.25,52.76,0.0,-333.14,-2078.49,-2411.63
988,682.64,1528.49,1953.67,187.6,108.86,-106.92,-1342.67,-11093.74,691.98,7068.7,-2135.32,52.53,0.0,-321.38,-2082.79,-2404.17
991,686.05,1470.04,1984.63,180.65,95.61,-99.02,-1290.34,-11176.2,697.28,7102.15,-2080.37,52.96,0.0,-349.13,-2027.42,-2376.55
994,636.35,1486.91,1984.73,173.9,111.47,-102.26,-1289.0,-11166.57,698.29,7157.24,-2109.27,52.59,0.0,-308.95,-2056.68,-2365.63
997,706.3,1552.27,1975.57,193.34,105.33,-105.92,-1296.55,-11055.73,689.25,7082.31,-2154.57,52.97,0.0,-153.83,-2101.6,-2255.42
1000,639.42,1498.07,1993.78,184.2,109.32,-87.3,-1288.97,-11058.67,698.98,7127.11,-2205.69,53.73,0.0,-184.05,-2151.96,-2336.01

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,27.45,39.32,67.84,4.18,0.36,0.0,-5.53,-120.23,33.09,265.94,-61.52,4.62,0.0,312.43,-56.9,255.53
4,16.75,41.7,61.51,3.2,0.0,0.0,-3.68,-126.44,37.53,267.98,-58.41,4.65,0.0,298.56,-53.76,244.8
7,24.09,33.22,60.96,2.9,0.0,0.0,-4.7,-136.03,37.79,277.09,-59.44,4.61,0.0,295.32,-54.83,240.49
10,28.52,39.64,67.18,6.95,0.43,0.0,-6.38,-133.48,37.23,274.31,-57.26,4.65,0.0,314.4,-52.62,261.78
13,21.46,42.4,57.61,4.46,0.12,0.0,-7.38,-128.86,35.04,267.35,-53.72,4.25,0.0,292.2,-49.47,242.73
16,18.97,32.86,56.92,2.71,0.0,0.0,-4.45,-133.37,38.02,279.2,-62.36,4.64,0.0,290.86,-57.71,233.15
19,19.48,40.03,61.09,4.28,0.46,0.0,-8.58,-118.84,37.38,265.53,-59.06,4.47,0.0,300.83,-54.58,246.25
22,23.6,32.09,57.82,4.32,0.38,0.0,0.88,-136.89,35.98,279.63,-58.52,4.63,0.0,297.82,-53.89,243.93
25,19.33,38.63,67.86,3.73,1.69,0.0,-7.05,-120.12,41.34,265.7,-58.27,4.4,0.0,311.11,-53.87,257.24
28,27.5,31.52,60.69,2.82,0.04,0.0,-4.25,-118.67,33.92,266.76,-59.74,4.39,0.0,300.33,-55.36,244.97
31,20.01,32.91,60.14,4.0,0.23,0.0,-3.19,-130.1,38.35,273.39,-58.5,4.28,0.0,295.74,-54.23,241.51
34,22.82,33.51,58.9,2.96,0.01,0.0,-7.07,-130.35,41.18,278.4,-59.23,4.34,0.0,300.36,-54.89,245.47
37,16.35,40.9,56.42,3.49,0.0,0.0,-6.44,-140.56,36.47,279.43,-52.72,4.43,0.0,286.05,-48.29,237.76
40,21.23,31.41,62.61,4.02,0.14,0.0,-7.16,-127.79,40.28,276.49,-59.93,4.41,0.0,301.22,-55.52,245.7
43,29.22,44.05,53.53,5.76,0.04,0.0,-7.69,-146.54,38.77,280.05,-51.46,4.33,0.0,297.18,-47.14,250.05
46,12.4,36.09,62.59,3.78,0.03,0.0,-6.32,-140.0,42.06,279.81,-53.46,4.29,0.0,290.44,-49.17,241.27
49,27.41,47.56,63.28,5.08,0.03,0.0,-8.25,-129.33,42.7,269.34,-56.33,4.34,0.0,317.82,-51.99,265.84
52,21.84,30.56,56.75,3.88,0.36,0.0,-5.02,-137.76,39.88,280.3,-57.56,4.32,0.0,290.79,-53.24,237.55
55,19.8,32.19,56.17,3.52,0.04,0.0,-7.02,-130.74,36.79,277.15,-59.84,4.42,0.0,287.9,-55.42,232.48
58,18.56,35.39,61.46,3.47,0.04,0.0,-6.82,-136.98,39.19,282.37,-58.81,4.4,0.0,296.67,-54.41,242.26
61,26.61,37.77,60.38,4.1,0.23,0.0,-6.49,-127.64,36.63,269.99,-57.99,4.34,0.0,301.58,-53.65,247.93
64,21.61,47.19,69.26,4.59,0.49,0.0,-3.89,-140.48,39.24,276.84,-53.89,4.4,0.0,314.85,-49.48,265.37
67,22.39,29.04,57.94,3.77,0.29,0.0,-6.27,-131.44,41.71,276.0,-56.0,4.29,0.0,293.44,-51.71,241.72
70,21.58,35.6,61.72,4.48,0.36,0.0,-7.15,-131.75,40.45,278.48,-60.22,4.46,0.0,303.75,-55.76,248.0
73,23.76,41.66,62.46,4.48,0.22,0.0,-7.92,-129.38,38.28,269.1,-54.69,4.4,0.0,302.65,-50.29,252.37
76,25.98,44.75,60.29,4.12,0.11,0.0,-9.64,-140.11,33.48,280.31,-52.92,4.36,0.0,299.29,-48.57,250.72
79,25.25,35.46,61.25,3.46,1.55,0.0,-7.01,-142.62,37.15,279.93,-50.95,4.26,0.0,294.4,-46.7,247.71
82,31.64,30.97,61.57,3.59,0.09,0.0,-5.66,-138.98,38.63,281.75,-54.22,4.26,0.0,303.59,-49.96,253.63
85,26.12,32.23,62.83,3.49,0.31,0.0,-6.36,-133.05,38.2,279.12,-58.22,4.21,0.0,302.88,-54.0,248.88
88,25.04,34.78,64.61,3.67,0.01,0.0,-7.87,-135.9,37.51,280.58,-56.45,4.2,0.0,302.43,-52.25,250.18
91,30.53,40.1,65.35,3.73,0.01,0.0,-10.46,-132.51,34.59,272.31,-52.47,4.26,0.0,303.66,-48.21,255.45
94,21.21,38.79,59.34,3.8,0.05,0.0,-8.01,-132.67,36.62,273.8,-53.17,4.21,0.0,292.93,-48.96,243.97
97,24.59,39.22,64.71,4.75,0.59,0.0,-5.24,-135.74,36.1,270.71,-50.35,4.24,0.0,299.69,-46.12,253.57
100,25.53,33.29,65.69,3.85,0.73,0.0,-5.34,-123.26,35.71,273.86,-61.83,4.33,0.0,310.06,-57.5,252.55
103,21.01,45.29,60.48,4.15,0.02,0.0,-8.11,-133.16,38.44,276.74,-57.22,4.33,0.0,304.87,-52.89,251.98
106,23.94,35.11,57.53,3.74,0.44,0.0,-9.29,-137.38,36.39,283.79,-58.6,4.33,0.0,294.27,-54.28,240.0
109,20.32,30.83,62.05,3.52,0.01,0.0,-7.8,-127.35,35.47,281.94,-60.78,4.28,0.0,298.97,-56.5,242.47
112,23.73,47.08,63.98,3.25,0.01,0.0,-7.93,-132.5,37.08,269.57,-54.02,4.22,0.0,304.26,-49.8,254.46
115,23.81,41.76,56.47,3.59,0.0,0.0,-7.01,-140.45,34.55,277.11,-50.55,4.24,0.0,289.83,-46.31,243.52
118,21.6,36.03,52.17,2.76,0.63,0.0,-8.96,-137.41,37.36,279.28,-55.34,4.25,0.0,283.46,-51.09,232.37
121,17.91,34.88,69.18,4.3,0.01,0.0,-9.01,-129.96,37.39,275.54,-59.28,4.5,0.0,300.23,-54.78,245.45
124,21.66,39.33,65.26,3.58,0.05,0.0,-9.05,-119.67,36.2,266.39,-57.59,4.27,0.0,303.76,-53.32,250.44
127,19.66,37.81,59.92,4.22,0.0,0.0,-5.18,-142.69,39.12,282.47,-54.43,4.26,0.0,295.34,-50.17,245.17
130,26.55,29.93,59.42,3.83,0.06,0.0,-6.76,-146.59,34.94,281.78,-51.13,4.32,0.0,283.17,-46.8,236.36
133,21.32,38.04,65.69,5.05,0.0,0.0,-6.92,-142.99,40.88,284.22,-52.12,4.29,0.0,305.29,-47.83,257.46
136,21.89,42.86,58.77,3.97,0.63,0.0,-7.54,-140.66,42.77,283.33,-55.68,4.33,0.0,306.03,-51.35,254.68
139,17.69,32.64,64.71,2.72,0.24,0.0,-6.82,-130.5,37.06,275.83,-55.85,4.27,0.0,293.58,-51.58,242.0
142,20.1,31.36,60.6,4.06,0.06,0.0,-8.1,-129.1,41.84,274.2,-55.61,4.21,0.0,295.03,-51.4,243.63
145,32.76,34.14,60.79,5.1,0.49,0.0,-7.3,-139.56,32.46,278.63,-51.69,4.26,0.0,297.51,-47.43,250.09
148,19.95,44.58,64.88,4.71,0.82,0.0,-8.29,-125.77,38.71,272.52,-58.82,4.26,0.0,312.11,-54.56,257.55
151,30.8,39.3,64.06,4.58,0.28,0.0,-7.61,-130.04,34.64,278.96,-60.26,4.22,0.0,314.98,-56.04,258.93
154,20.07,38.61,58.69,3.81,0.12,0.0,-7.61,-134.83,39.16,276.26,-52.69,4.23,0.0,294.27,-48.46,245.81
157,24.69,32.99,60.7,3.99,1.04,0.0,-6.42,-123.22,36.65,270.87,-60.63,4.22,0.0,301.29,-56.41,244.88
160,21.15,44.6,61.21,4.23,0.06,0.0,-5.04,-139.57,32.75,280.23,-55.33,4.2,0.0,299.62,-51.13,248.49
163,17.36,29.57,56.87,4.1,0.09,0.0,-7.28,-132.87,41.72,282.67,-60.06,4.16,0.0,292.23,-55.9,236.33
166,18.74,36.16,65.91,2.98,0.37,0.0,-10.3,-123.0,39.22,273.43,-60.13,4.21,0.0,303.52,-55.92,247.6
169,25.09,36.99,57.55,5.7,0.69,0.0,-6.2,-127.94,37.53,272.83,-58.14,4.23,0.0,302.24,-53.91,248.33
172,21.12,33.32,62.45,4.39,0.58,0.0,-7.99,-144.55,37.39,281.44,-49.01,4.35,0.0,288.15,-44.67,243.48
175,27.35,34.85,55.95,3.76,0.11,0.0,-7.18,-135.05,33.16,271.52,-52.5,4.26,0.0,284.47,-48.24,236.24
178,21.12,39.25,65.25,4.22,0.5,0.0,-11.5,-121.53,41.13,273.34,-60.86,4.09,0.0,311.78,-56.77,255.01
181,19.12,37.27,59.63,3.77,0.0,0.0,-7.31,-142.27,36.74,282.41,-54.61,4.49,0.0,289.37,-50.12,239.25
184,24.66,36.67,67.35,5.4,0.01,0.0,-7.67,-141.33,38.91,279.43,-52.15,4.35,0.0,303.43,-47.8,255.63
187,22.48,34.96,67.55,4.68,0.66,0.0,-7.16,-131.98,40.74,270.26,-53.7,4.36,0.0,302.19,-49.34,252.85
190,17.57,42.05,62.18,2.83,0.46,0.0,-8.67,-137.61,32.14,272.19,-49.89,4.46,0.0,283.15,-45.43,237.72
193,18.34,37.27,61.23,2.81,0.13,0.0,-4.85,-119.94,36.24,261.4,-56.79,4.36,0.0,292.62,-52.43,240.2
196,26.74,37.44,63.91,5.01,0.18,0.0,-8.73,-130.64,36.31,275.54,-57.7,4.3,0.0,305.76,-53.4,252.36
199,16.5,46.57,64.9,4.96,0.07,0.0,-5.48,-141.04,38.46,277.91,-56.23,4.32,0.0,302.85,-51.91,250.94
202,23.68,33.16,62.76,3.2,0.0,0.0,-7.04,-118.81,38.82,264.85,-60.64,4.27,0.0,300.62,-56.37,244.25
205,16.36,35.38,60.81,4.07,0.03,0.0,-8.22,-142.26,36.97,280.01,-51.57,4.37,0.0,283.15,-47.2,235.95
208,25.87,36.42,63.96,4.92,0.74,0.0,-8.54,-130.13,37.16,270.72,-56.23,4.36,0.0,301.13,-51.87,249.26
211,21.8,38.89,65.48,3.81,0.37,0.0,-4.54,-131.58,34.46,275.6,-59.55,4.33,0.0,304.29,-55.23,249.07
214,23.66,36.4,59.26,3.42,0.0,0.0,-4.48,-136.96,40.2,277.96,-55.03,4.38,0.0,299.45,-50.65,248.8
217,31.29,33.01,61.09,4.15,0.01,0.0,-7.36,-126.54,35.34,272.1,-61.39,4.36,0.0,303.09,-57.03,246.06
220,29.71,38.12,62.8,3.58,1.2,0.0,-6.49,-129.23,35.4,268.47,-56.38,4.42,0.0,303.55,-51.96,251.58
223,20.54,45.29,59.8,3.64,0.04,0.0,-9.85,-127.59,38.83,268.0,-56.35,4.34,0.0,298.68,-52.02,246.67
226,17.44,34.43,64.61,3.22,0.18,0.0,-6.35,-121.49,39.3,279.14,-65.72,4.4,0.0,310.47,-61.32,249.15
229,23.34,31.9,62.37,3.72,0.1,0.0,-8.98,-138.93,37.81,272.44,-50.66,4.45,0.0,283.79,-46.21,237.58
232,27.19,41.53,63.33,4.44,0.7,0.0,-4.27,-127.46,37.63,267.95,-56.54,4.37,0.0,311.04,-52.18,258.86
235,20.89,42.99,59.59,3.11,2.05,0.0,-5.46,-125.33,38.21,266.45,-56.86,4.28,0.0,302.5,-52.58,249.92
238,24.87,43.41,65.25,3.89,0.0,0.0,-4.71,-127.54,39.13,268.73,-57.1,4.42,0.0,313.03,-52.67,260.36
241,24.08,33.95,65.88,3.91,0.31,0.0,-5.81,-124.12,31.54,267.89,-59.1,4.41,0.0,297.64,-54.69,242.94
244,25.67,31.15,63.59,4.35,0.18,0.0,-7.02,-126.62,36.33,275.02,-57.5,4.34,0.0,302.63,-53.16,249.47
247,20.89,42.74,63.32,4.08,0.02,0.0,-6.36,-135.17,39.3,272.04,-53.38,4.33,0.0,300.87,-49.05,251.82
250,17.24,31.03,56.51,2.52,0.61,0.0,-5.65,-133.08,37.06,274.85,-54.56,4.25,0.0,281.09,-50.31,230.77
253,23.34,33.12,60.96,1.86,0.0,0.0,-7.76,-130.61,39.27,268.54,-53.59,4.42,0.0,288.72,-49.17,239.55
256,21.42,37.67,63.92,4.22,0.13,0.0,-2.53,-142.9,35.45,281.52,-55.22,4.32,0.0,298.89,-50.9,247.99
259,15.77,39.1,62.42,4.03,0.5,0.0,-8.35,-153.31,48.39,285.97,-48.26,4.29,0.0,294.52,-43.97,250.55
262,21.93,35.01,64.48,5.29,0.0,0.0,-8.97,-147.97,40.24,277.5,-46.22,4.16,0.0,287.53,-42.06,245.47
265,18.7,42.34,62.35,3.82,0.92,0.0,-4.4,-145.18,37.24,276.51,-50.53,4.36,0.0,292.3,-46.16,246.14
268,22.08,33.24,53.43,2.8,0.04,0.0,-5.38,-137.83,36.71,277.31,-53.68,4.32,0.0,282.41,-49.36,233.05
271,17.34,35.53,66.23,2.78,0.05,0.0,-8.18,-136.71,35.02,279.32,-54.88,4.29,0.0,291.38,-50.59,240.8
274,21.87,40.47,61.92,4.25,0.13,0.0,-7.76,-130.44,34.47,268.85,-54.13,4.62,0.0,293.76,-49.51,244.26
277,21.05,38.51,64.76,3.61,0.0,0.0,-7.86,-116.4,35.66,263.35,-60.45,4.44,0.0,302.69,-56.01,246.68
280,28.23,37.77,60.32,2.58,0.11,0.0,-7.67,-111.74,34.08,261.85,-63.56,4.39,0.0,305.53,-59.17,246.37
283,21.21,34.98,68.86,5.0,0.24,0.0,-9.94,-129.29,36.58,271.4,-55.16,4.21,0.0,299.05,-50.95,248.1
286,21.08,42.25,72.84,3.81,0.06,0.0,-9.12,-130.23,37.24,267.59,-53.17,4.24,0.0,305.51,-48.93,256.59
289,26.82,43.28,64.22,6.04,0.6,0.0,-6.24,-127.75,37.45,267.05,-55.03,4.28,0.0,311.48,-50.75,260.73
292,20.54,31.22,70.35,3.11,0.21,0.0,-6.24,-121.04,40.44,264.67,-58.49,4.45,0.0,303.26,-54.03,249.23
295,16.73,31.32,62.29,2.19,0.07,0.0,-4.72,-133.11,39.14,271.03,-53.14,4.37,0.0,284.95,-48.78,236.17
298,19.41,33.67,61.74,4.09,0.17,0.0,-6.91,-138.08,40.15,274.76,-52.68,4.35,0.0,288.99,-48.33,240.66
301,21.21,38.25,57.66,3.98,3.67,0.0,-6.86,-117.73,41.56,264.25,-59.47,4.31,0.0,305.99,-55.15,250.83
304,25.41,36.86,70.39,2.91,0.03,0.0,-9.43,-130.7,36.53,268.88,-56.66,4.23,0.0,300.88,-52.42,248.46
307,20.03,32.67,65.39,2.61,0.03,0.0,-6.49,-139.06,38.7,279.62,-51.9,4.34,0.0,293.5,-47.55,245.95
310,22.88,34.83,60.12,3.57,0.04,0.0,-7.62,-129.17,33.84,273.46,-56.7,4.33,0.0,291.96,-52.36,239.6
313,16.81,46.47,63.65,2.94,0.04,0.0,-5.89,-128.37,36.81,272.5,-57.9,4.4,0.0,304.96,-53.5,251.46
316,26.91,40.23,68.52,4.67,0.3,0.0,-8.11,-131.12,38.91,272.63,-56.81,4.38,0.0,312.94,-52.42,260.52
319,19.36,49.38,58.22,4.99,0.01,0.0,-7.92,-139.48,35.78,269.62,-49.43,4.23,0.0,289.97,-45.21,244.77
322,22.87,35.38,63.64,4.34,0.33,0.0,-8.1,-131.8,35.77,275.02,-56.07,4.29,0.0,297.46,-51.78,245.68
325,15.88,28.01,61.32,3.01,0.15,0.0,-1.41,-146.44,38.14,274.71,-49.36,4.22,0.0,273.38,-45.14,228.24
328,22.57,42.03,66.78,4.94,0.03,0.0,-7.45,-137.0,36.43,273.41,-52.35,4.26,0.0,301.73,-48.09,253.63
331,22.84,34.16,57.02,3.52,0.02,0.0,-6.95,-125.94,36.02,269.95,-56.79,4.36,0.0,290.62,-52.42,238.19
334,16.1,31.94,57.85,2.36,0.23,0.0,-4.34,-135.16,38.38,277.19,-56.25,4.41,0.0,284.55,-51.84,232.71
337,22.53,40.95,57.96,4.62,0.02,0.0,-8.39,-139.14,36.97,275.77,-51.52,4.38,0.0,291.3,-47.14,244.16
340,19.17,40.38,56.57,4.42,0.15,0.0,-6.74,-126.0,43.81,278.64,-62.63,4.41,0.0,310.4,-58.22,252.18
343,16.44,35.94,54.4,3.47,0.06,0.0,-6.14,-132.12,37.94,271.67,-52.84,4.4,0.0,281.65,-48.44,233.22
346,20.55,43.12,64.73,3.33,0.39,0.0,-7.84,-137.53,34.03,273.15,-51.98,4.42,0.0,293.93,-47.56,246.37
349,16.4,43.1,57.18,3.63,0.0,0.0,-7.28,-131.84,38.1,268.36,-51.23,4.36,0.0,287.65,-46.87,240.78
352,26.26,38.57,58.56,5.8,0.0,0.0,-6.08,-119.7,37.45,264.44,-59.11,4.38,0.0,305.3,-54.73,250.57
355,21.22,35.1,55.74,2.93,0.0,0.0,-8.14,-123.31,34.64,269.49,-59.83,4.35,0.0,287.67,-55.48,232.19
358,19.54,35.94,57.9,2.81,0.22,0.0,-6.63,-150.1,36.58,281.45,-48.08,4.33,0.0,277.71,-43.75,233.96
361,13.57,35.68,63.02,4.19,0.05,0.0,-5.92,-122.69,40.49,269.46,-59.15,4.38,0.0,297.86,-54.78,243.09
364,21.43,35.7,60.11,2.53,0.04,0.0,-8.33,-139.05,37.99,277.29,-51.94,4.39,0.0,287.71,-47.56,240.16
367,22.04,35.0,58.89,2.66,0.96,0.0,-6.27,-126.88,37.07,269.56,-57.78,4.34,0.0,293.02,-53.44,239.59
370,16.09,39.02,61.32,4.04,0.4,0.0,-4.8,-149.08,39.84,282.02,-48.1,4.31,0.0,288.85,-43.8,245.06
373,22.42,34.87,59.89,3.29,0.27,0.0,-5.65,-142.84,38.81,277.15,-51.64,4.39,0.0,288.21,-47.25,240.96
376,19.36,43.06,61.16,3.7,0.01,0.0,-4.84,-116.83,39.37,268.14,-62.83,4.32,0.0,313.11,-58.51,254.6
379,15.53,38.27,54.25,3.3,0.0,0.0,-7.2,-119.65,36.8,270.03,-61.38,4.37,0.0,291.33,-57.02,234.31
382,17.4,30.73,61.79,4.03,1.6,0.0,-7.79,-127.12,38.91,274.76,-59.87,4.36,0.0,294.28,-55.51,238.77
385,16.78,36.67,54.71,4.3,0.17,0.0,-6.43,-145.0,39.56,284.18,-53.48,4.29,0.0,284.94,-49.19,235.75
388,19.19,36.03,64.09,4.82,0.03,0.0,-7.49,-120.62,40.7,266.75,-57.44,4.37,0.0,303.5,-53.07,250.42
391,19.54,45.06,64.04,5.72,0.43,0.0,-8.68,-126.84,33.91,267.64,-56.27,4.41,0.0,300.81,-51.86,248.95
394,21.85,33.22,55.61,3.32,0.9,0.0,-5.82,-146.91,37.34,278.62,-48.07,4.36,0.0,278.14,-43.71,234.43
397,17.76,40.63,56.36,6.13,0.42,0.0,-7.75,-129.73,40.13,276.6,-59.26,4.26,0.0,300.55,-54.99,245.55
400,23.07,30.83,59.55,3.98,0.0,0.0,-8.08,-115.42,35.0,264.38,-61.28,4.39,0.0,293.32,-56.89,236.43
