POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
109,669.93,1504.76,2008.59,187.86,99.58,-123.61,-1244.36,-11294.78,706.67,7538.23,-2078.31,55.33,0.0,52.87,-2022.98,-1970.11
112,684.63,1514.6,2002.51,175.16,107.59,-104.42,-1287.06,-11382.23,685.23,7661.69,-2071.81,55.06,0.0,57.69,-2016.75,-1959.06
115,684.5,1532.39,2006.14,189.54,104.32,-92.18,-1301.66,-11343.42,707.59,7580.24,-2077.47,54.34,0.0,67.47,-2023.12,-1955.65
118,661.01,1526.41,1996.47,188.87,104.98,-125.65,-1300.08,-11314.72,707.23,7481.89,-2035.23,53.46,0.0,-73.59,-1981.77,-2055.35
121,657.42,1455.05,1998.63,175.21,96.44,-127.95,-1321.26,-11338.93,704.76,7581.49,-2067.75,54.15,0.0,-119.14,-2013.6,-2132.74
124,663.51,1494.5,1946.33,170.77,103.63,-99.56,-1322.06,-11391.56,725.19,7536.54,-1979.0,51.85,0.0,-172.72,-1927.14,-2099.86
127,699.32,1491.69,1969.3,184.1,97.2,-111.39,-1309.83,-11390.08,675.51,7505.22,-1999.64,53.69,0.0,-188.94,-1945.95,-2134.89
130,653.43,1499.14,1978.0,185.15,108.43,-91.99,-1294.82,-11390.02,710.81,7583.04,-2023.61,52.94,0.0,-58.84,-1970.67,-2029.51
133,694.91,1510.1,2003.68,191.6,105.69,-113.41,-1280.92,-11313.54,693.48,7480.09,-2044.83,53.24,0.0,-28.31,-1991.59,-2019.9
136,648.63,1468.6,2018.08,184.96,108.46,-133.19,-1317.53,-11335.35,709.7,7598.7,-2046.11,52.5,0.0,-48.91,-1993.6,-2042.51
139,654.98,1427.64,1989.15,170.51,90.88,-103.29,-1318.65,-11308.23,679.11,7582.22,-2075.6,53.7,0.0,-135.67,-2021.9,-2157.57
142,685.6,1448.21,1982.34,185.21,101.9,-89.96,-1322.46,-11429.1,714.34,7649.14,-2025.7,53.83,0.0,-74.78,-1971.88,-2046.66
145,646.3,1532.41,1969.75,182.41,100.44,-108.61,-1292.33,-11321.54,704.09,7619.06,-2147.19,54.82,0.0,31.98,-2092.36,-2060.38
148,672.57,1531.51,1973.32,184.59,101.89,-106.23,-1311.32,-11289.67,708.93,7519.17,-2090.56,54.2,0.0,-15.23,-2036.36,-2051.59
